Year, Month, Day, Hour, Minute, Second, Millisecond, ros_time, state, pos.x, pos.y, pos.z
2023,06,01,18,35,15,452,1.68562e+09,     2,-3.28004,4.43265,1.35671
2023,06,01,18,35,15,472,1.68562e+09,     2,-3.27162,4.43285,1.35925
2023,06,01,18,35,15,491,1.68562e+09,     2,-3.26226,4.4334,1.36078
2023,06,01,18,35,15,511,1.68562e+09,     2,-3.25351,4.43361,1.36332
2023,06,01,18,35,15,529,1.68562e+09,     2,-3.24465,4.43382,1.36415
2023,06,01,18,35,15,551,1.68562e+09,     2,-3.23568,4.43405,1.36865
2023,06,01,18,35,15,571,1.68562e+09,     2,-3.22665,4.43431,1.37126
2023,06,01,18,35,15,591,1.68562e+09,     2,-3.22179,4.43508,1.37284
2023,06,01,18,35,15,611,1.68562e+09,     2,-3.21829,4.43799,1.37542
2023,06,01,18,35,15,632,1.68562e+09,     2,-3.20954,4.4383,1.37677
2023,06,01,18,35,15,652,1.68562e+09,     2,-3.20074,4.4386,1.38123
2023,06,01,18,35,15,672,1.68562e+09,     2,-3.1919,4.43894,1.38381
2023,06,01,18,35,15,692,1.68562e+09,     2,-3.18541,4.44025,1.38535
2023,06,01,18,35,15,712,1.68562e+09,     2,-3.17667,4.44067,1.38796
2023,06,01,18,35,15,732,1.68562e+09,     2,-3.16792,4.44108,1.38928
2023,06,01,18,35,15,754,1.68562e+09,     2,-3.15916,4.44152,1.39356
2023,06,01,18,35,15,771,1.68562e+09,     2,-3.15039,4.44197,1.39619
2023,06,01,18,35,15,792,1.68562e+09,     2,-3.14141,4.44289,1.40002
2023,06,01,18,35,15,811,1.68562e+09,     2,-3.13496,4.44324,1.40275
2023,06,01,18,35,15,832,1.68562e+09,     2,-3.1264,4.44371,1.40554
2023,06,01,18,35,15,851,1.68562e+09,     2,-3.11787,4.44419,1.40933
2023,06,01,18,35,15,871,1.68562e+09,     2,-3.10934,4.44465, 1.412
2023,06,01,18,35,15,892,1.68562e+09,     2,-3.10075,4.44553,1.41372
2023,06,01,18,35,15,911,1.68562e+09,     2,-3.09225,4.44606,1.41638
2023,06,01,18,35,15,930,1.68562e+09,     2,-3.08166,4.44671,1.41888
2023,06,01,18,35,15,950,1.68562e+09,     2,-3.07533,4.4471,1.42233
2023,06,01,18,35,15,972,1.68562e+09,     2,-3.06692,4.44764,1.42493
2023,06,01,18,35,15,993,1.68562e+09,     2,-3.0582,4.44768,1.42696
2023,06,01,18,35,16,011,1.68562e+09,     2,-3.0498,4.44814,1.42955
2023,06,01,18,35,16,032,1.68562e+09,     2,-3.04609,  4.45,1.43131
2023,06,01,18,35,16,052,1.68562e+09,     2,-3.03777,4.45047,1.43513
2023,06,01,18,35,16,072,1.68562e+09,     2,-3.02948,4.45096,1.4377
2023,06,01,18,35,16,091,1.68562e+09,     2,-3.02079,4.45203,1.44174
2023,06,01,18,35,16,112,1.68562e+09,     2,-3.01252,4.45256,1.4443
2023,06,01,18,35,16,134,1.68562e+09,     2,-3.00427,4.4531,1.44566
2023,06,01,18,35,16,151,1.68562e+09,     2,-2.99605,4.45365,1.44892
2023,06,01,18,35,16,171,1.68562e+09,     2,-2.98787,4.45418,1.45144
2023,06,01,18,35,16,190,1.68562e+09,     2,-2.97922,4.45519,1.45255
2023,06,01,18,35,16,211,1.68562e+09,     2,-2.97105,4.45578,1.45508
2023,06,01,18,35,16,231,1.68562e+09,     2,-2.96089,4.45651, 1.456
2023,06,01,18,35,16,251,1.68562e+09,     2,-2.95481,4.45695,1.45955
2023,06,01,18,35,16,273,1.68562e+09,     2,-2.94674,4.45755,1.46202
2023,06,01,18,35,16,292,1.68562e+09,     2,-2.93834,4.45847,1.4638
2023,06,01,18,35,16,310,1.68562e+09,     2,-2.9303,4.45909,1.46624
2023,06,01,18,35,16,331,1.68562e+09,     2,-2.92228,4.45971,1.46952
2023,06,01,18,35,16,351,1.68562e+09,     2,-2.91428,4.46034,1.47272
2023,06,01,18,35,16,371,1.68562e+09,     2,-2.90632,4.46097,1.4751
2023,06,01,18,35,16,391,1.68562e+09,     2,-2.89764,4.46142,1.47503
2023,06,01,18,35,16,410,1.68562e+09,     2,-2.88968,4.46202,1.47739
2023,06,01,18,35,16,431,1.68562e+09,     2,-2.88175,4.46264,1.47965
2023,06,01,18,35,16,451,1.68562e+09,     2,-2.86932,4.4648,1.48265
2023,06,01,18,35,16,472,1.68562e+09,     2,-2.86142,4.46539,1.48498
2023,06,01,18,35,16,491,1.68562e+09,     2,-2.85294,4.46564,1.48795
2023,06,01,18,35,16,513,1.68562e+09,     2,-2.84506,4.46619,1.49028
2023,06,01,18,35,16,531,1.68562e+09,     2,-2.83719,4.46674,1.49182
2023,06,01,18,35,16,552,1.68562e+09,     2,-2.82936,4.46729,1.4948
2023,06,01,18,35,16,570,1.68562e+09,     2,-2.82157,4.46783,1.49705
2023,06,01,18,35,16,592,1.68562e+09,     2,-2.81391,4.4683,1.49882
2023,06,01,18,35,16,612,1.68562e+09,     2,-2.80619,4.46885,1.50108
2023,06,01,18,35,16,630,1.68562e+09,     2,-2.7985,4.46941,1.50164
2023,06,01,18,35,16,653,1.68562e+09,     2,-2.79085,4.46996,1.50507
2023,06,01,18,35,16,671,1.68562e+09,     2,-2.78324,4.4705,1.50727
2023,06,01,18,35,16,691,1.68562e+09,     2,-2.77613, 4.472,1.50764
2023,06,01,18,35,16,712,1.68562e+09,     2,-2.76861,4.47259,1.50977
2023,06,01,18,35,16,731,1.68562e+09,     2,-2.76112,4.47318,1.50904
2023,06,01,18,35,16,752,1.68562e+09,     2,-2.75366,4.47376,1.51249
2023,06,01,18,35,16,771,1.68562e+09,     2,-2.74623,4.47435,1.5146
2023,06,01,18,35,16,790,1.68562e+09,     2,-2.73914,4.4762,1.51554
2023,06,01,18,35,16,811,1.68562e+09,     2,-2.73176,4.47691,1.51763
2023,06,01,18,35,16,833,1.68562e+09,     2,-2.72442,4.47761,1.51907
2023,06,01,18,35,16,851,1.68562e+09,     2,-2.71712,4.47829,1.52211
2023,06,01,18,35,16,871,1.68562e+09,     2,-2.70851,4.48146,1.52418
2023,06,01,18,35,16,889,1.68562e+09,     2,-2.70124,4.48213,1.52547
2023,06,01,18,35,16,910,1.68562e+09,     2,-2.69399,4.48277,1.52752
2023,06,01,18,35,16,933,1.68562e+09,     2,-2.685,4.48353,1.52757
2023,06,01,18,35,16,951,1.68562e+09,     2,-2.67962,4.48399,1.53088
2023,06,01,18,35,16,976,1.68562e+09,     2,-2.67245,4.4846,1.5329
2023,06,01,18,35,16,992,1.68562e+09,     2,-2.6584,4.48558,1.5356
2023,06,01,18,35,17,011,1.68562e+09,     2,-2.6584,4.48558,1.5356
2023,06,01,18,35,17,031,1.68562e+09,     2,-2.65133,4.48612,1.53683
2023,06,01,18,35,17,050,1.68562e+09,     2,-2.64432,4.48661,1.53987
2023,06,01,18,35,17,071,1.68562e+09,     2,-2.63735,4.48706,1.54183
2023,06,01,18,35,17,093,1.68562e+09,     2,-2.63053,4.48832,1.54175
2023,06,01,18,35,17,111,1.68562e+09,     2,-2.62362,4.48881,1.54365
2023,06,01,18,35,17,131,1.68562e+09,     2,-2.61675,4.48929,1.54312
2023,06,01,18,35,17,152,1.68562e+09,     2,-2.60992,4.48975,1.54626
2023,06,01,18,35,17,171,1.68562e+09,     2,-2.60314,4.49019,1.54813
2023,06,01,18,35,17,191,1.68562e+09,     2,-2.59653,4.49052,1.54812
2023,06,01,18,35,17,212,1.68562e+09,     2,-2.58981,4.49094,1.54992
2023,06,01,18,35,17,232,1.68562e+09,     2,-2.58143,4.49144,1.55065
2023,06,01,18,35,17,252,1.68562e+09,     2,-2.57642,4.49175,1.55316
2023,06,01,18,35,17,274,1.68562e+09,     2,-2.56978,4.49216,1.55494
2023,06,01,18,35,17,291,1.68562e+09,     2,-2.56369,4.49249,1.55669
2023,06,01,18,35,17,310,1.68562e+09,     2,-2.55551,4.49309,1.55846
2023,06,01,18,35,17,330,1.68562e+09,     2,-2.54895,4.49348,1.56023
2023,06,01,18,35,17,351,1.68562e+09,     2,-2.54079,4.49395,1.56208
2023,06,01,18,35,17,372,1.68562e+09,     2,-2.53593,4.49424,1.56385
2023,06,01,18,35,17,392,1.68562e+09,     2,-2.52973,4.49529,1.56433
2023,06,01,18,35,17,412,1.68562e+09,     2,-2.52331,4.49569,1.56603
2023,06,01,18,35,17,430,1.68562e+09,     2,-2.51693,4.4961,1.56772
2023,06,01,18,35,17,452,1.68562e+09,     2,-2.51059,4.49649,1.56986
2023,06,01,18,35,17,471,1.68562e+09,     2,-2.50428,4.49686,1.57154
2023,06,01,18,35,17,493,1.68562e+09,     2,-2.49748,4.49712,1.57542
2023,06,01,18,35,17,511,1.68562e+09,     2,-2.4912,4.49746,1.57711
2023,06,01,18,35,17,533,1.68562e+09,     2,-2.48495,4.4978,1.5788
2023,06,01,18,35,17,552,1.68562e+09,     2,-2.47874,4.49814,1.58281
2023,06,01,18,35,17,574,1.68562e+09,     2,-2.47257,4.49847,1.58448
2023,06,01,18,35,17,590,1.68562e+09,     2,-2.46588,4.49802,1.58427
2023,06,01,18,35,17,612,1.68562e+09,     2,-2.45973,4.49828,1.5859
2023,06,01,18,35,17,631,1.68562e+09,     2,-2.45361,4.49854,1.58753
2023,06,01,18,35,17,652,1.68562e+09,     2,-2.44602,4.49887,1.58816
2023,06,01,18,35,17,671,1.68562e+09,     2,-2.4415,4.49906,1.58979
2023,06,01,18,35,17,690,1.68562e+09,     2,-2.4363,4.49905,1.58955
2023,06,01,18,35,17,711,1.68562e+09,     2,-2.43038,4.49927,1.59119
2023,06,01,18,35,17,732,1.68562e+09,     2,-2.42235,4.49914,1.59281
2023,06,01,18,35,17,754,1.68562e+09,     2,-2.41646,4.49939,1.59589
2023,06,01,18,35,17,769,1.68562e+09,     2,-2.4106,4.49962,1.5975
2023,06,01,18,35,17,791,1.68562e+09,     2,-2.40388,4.49978,1.59885
2023,06,01,18,35,17,811,1.68562e+09,     2,-2.39957,4.49994,1.60043
2023,06,01,18,35,17,831,1.68562e+09,     2,-2.39384,4.50012,1.60202
2023,06,01,18,35,17,851,1.68562e+09,     2,-2.38673,4.5003,1.60249
2023,06,01,18,35,17,872,1.68562e+09,     2,-2.3825,4.50041,1.60408
2023,06,01,18,35,17,892,1.68562e+09,     2,-2.37774,4.50069,1.60457
2023,06,01,18,35,17,910,1.68562e+09,     2,-2.37221,4.50082,1.60618
2023,06,01,18,35,17,930,1.68562e+09,     2,-2.36535, 4.501,1.60779
2023,06,01,18,35,17,951,1.68562e+09,     2,-2.36127,4.5011,1.60987
2023,06,01,18,35,17,973,1.68562e+09,     2,-2.35585,4.50124,1.61146
2023,06,01,18,35,17,992,1.68562e+09,     2,-2.35152,4.50141,1.6136
2023,06,01,18,35,18,011,1.68562e+09,     2,-2.34621,4.50159,1.61514
2023,06,01,18,35,18,031,1.68562e+09,     2,-2.34093,4.50178,1.61666
2023,06,01,18,35,18,050,1.68562e+09,     2,-2.33569,4.50198,1.61927
2023,06,01,18,35,18,070,1.68562e+09,     2,-2.33049,4.50216,1.62078
2023,06,01,18,35,18,092,1.68562e+09,     2,-2.32643,4.5017,1.62108
2023,06,01,18,35,18,110,1.68562e+09,     2,-2.32135,4.50185,1.6226
2023,06,01,18,35,18,132,1.68562e+09,     2,-2.31631,4.50199,1.62412
2023,06,01,18,35,18,151,1.68562e+09,     2,-2.31396,4.50095,1.62671
2023,06,01,18,35,18,171,1.68562e+09,     2,-2.30895,4.50106,1.62825
2023,06,01,18,35,18,192,1.68562e+09,     2,-2.30541,4.50142,1.62816
2023,06,01,18,35,18,210,1.68562e+09,     2,-2.30054,4.50157,1.62974
2023,06,01,18,35,18,230,1.68562e+09,     2,-2.2945,4.50175,1.63133
2023,06,01,18,35,18,252,1.68562e+09,     2,-2.2909,4.50184,1.63277
2023,06,01,18,35,18,270,1.68562e+09,     2,-2.28613,4.50199,1.63433
2023,06,01,18,35,18,294,1.68562e+09,     2,-2.28225,4.50229,1.63567
2023,06,01,18,35,18,311,1.68562e+09,     2,-2.27757,4.50244,1.63721
2023,06,01,18,35,18,331,1.68562e+09,     2,-2.27176,4.50261,1.63874
2023,06,01,18,35,18,353,1.68562e+09,     2,-2.26715,4.50275,1.64137
2023,06,01,18,35,18,372,1.68562e+09,     2,-2.26371,4.50286,1.64289
2023,06,01,18,35,18,393,1.68562e+09,     2,-2.25983,4.5032,1.64356
2023,06,01,18,35,18,411,1.68562e+09,     2,-2.25532,4.50335,1.64506
2023,06,01,18,35,18,431,1.68562e+09,     2,-2.24972,4.50358,1.64655
2023,06,01,18,35,18,452,1.68562e+09,     2,-2.24638,4.50372,1.64927
2023,06,01,18,35,18,471,1.68562e+09,     2,-2.24195,4.5039,1.65071
2023,06,01,18,35,18,490,1.68562e+09,     2,-2.23834,4.50428,1.65023
2023,06,01,18,35,18,511,1.68562e+09,     2,-2.23397,4.50449,1.6516
2023,06,01,18,35,18,533,1.68562e+09,     2,-2.22963,4.5047,1.65297
2023,06,01,18,35,18,551,1.68562e+09,     2,-2.22531,4.50491,1.65597
2023,06,01,18,35,18,572,1.68562e+09,     2,-2.22333,4.50658,1.65733
2023,06,01,18,35,18,593,1.68562e+09,     2,-2.22054,4.50608,1.65537
2023,06,01,18,35,18,614,1.68562e+09,     2,-2.21632,4.50625,1.65672
2023,06,01,18,35,18,630,1.68562e+09,     2,-2.21211,4.50641,1.65807
2023,06,01,18,35,18,652,1.68562e+09,     2,-2.20793,4.50659,1.65977
2023,06,01,18,35,18,671,1.68562e+09,     2,-2.20377,4.50677,1.66113
2023,06,01,18,35,18,690,1.68562e+09,     2,-2.2013,4.50724,1.66195
2023,06,01,18,35,18,711,1.68562e+09,     2,-2.19726,4.50744,1.66333
2023,06,01,18,35,18,731,1.68562e+09,     2,-2.19324,4.50764,1.66471
2023,06,01,18,35,18,752,1.68562e+09,     2,-2.18923,4.50783,1.67407
2023,06,01,18,35,18,772,1.68562e+09,     2,-2.18527,4.50803,1.67546
2023,06,01,18,35,18,792,1.68562e+09,     2,-2.18303,4.50867,1.67756
2023,06,01,18,35,18,811,1.68562e+09,     2,-2.17922,4.5089,1.67892
2023,06,01,18,35,18,831,1.68562e+09,     2,-2.17447,4.50917,1.68027
2023,06,01,18,35,18,851,1.68562e+09,     2,-2.17163,4.50935,1.68018
2023,06,01,18,35,18,871,1.68562e+09,     2,-2.16787,4.50957,1.68149
2023,06,01,18,35,18,891,1.68562e+09,     2,-2.16536,4.51028, 1.681
2023,06,01,18,35,18,911,1.68562e+09,     2,-2.16168,4.51054,1.68227
2023,06,01,18,35,18,933,1.68562e+09,     2,-2.15709,4.51081,1.68353
2023,06,01,18,35,18,950,1.68562e+09,     2,-2.15435,4.51095,1.6833
2023,06,01,18,35,18,972,1.68562e+09,     2,-2.1507,4.51115,1.68457
2023,06,01,18,35,18,989,1.68562e+09,     2,-2.14796,4.51172,1.68368
2023,06,01,18,35,19,013,1.68562e+09,     2,-2.15135,4.51331,1.68496
2023,06,01,18,35,19,030,1.68562e+09,     2,-2.14777,4.51355,1.68624
2023,06,01,18,35,19,051,1.68562e+09,     2,-2.1442,4.51379,1.68634
2023,06,01,18,35,19,071,1.68562e+09,     2,-2.14064,4.51402,1.68761
2023,06,01,18,35,19,093,1.68562e+09,     2,-2.13755,4.51386,1.68794
2023,06,01,18,35,19,111,1.68562e+09,     2,-2.13405,4.51407,1.6892
2023,06,01,18,35,19,133,1.68562e+09,     2,-2.13056,4.51428,1.69047
2023,06,01,18,35,19,151,1.68562e+09,     2,-2.12707,4.51448,1.69087
2023,06,01,18,35,19,172,1.68562e+09,     2,-2.12359,4.51469,1.69213
2023,06,01,18,35,19,192,1.68562e+09,     2,-2.12069,4.51458,1.6936
2023,06,01,18,35,19,212,1.68562e+09,     2,-2.11727,4.51476,1.69485
2023,06,01,18,35,19,232,1.68562e+09,     2,-2.113,4.51499,1.6961
2023,06,01,18,35,19,250,1.68562e+09,     2,-2.11045,4.51512,1.70374
2023,06,01,18,35,19,272,1.68562e+09,     2,-2.10706,4.5153,1.70499
2023,06,01,18,35,19,291,1.68562e+09,     2,-2.10464,4.51568,1.70346
2023,06,01,18,35,19,313,1.68562e+09,     2,-2.10132,4.51591,1.70467
2023,06,01,18,35,19,330,1.68562e+09,     2,-2.09717,4.5162,1.7059
2023,06,01,18,35,19,351,1.68562e+09,     2,-2.09468,4.51637,1.70464
2023,06,01,18,35,19,371,1.68562e+09,     2,-2.09136,4.5166,1.70583
2023,06,01,18,35,19,391,1.68562e+09,     2,-2.08874,4.51605,1.70588
2023,06,01,18,35,19,412,1.68562e+09,     2,-2.08546,4.51621,1.70701
2023,06,01,18,35,19,431,1.68562e+09,     2,-2.08475,4.51485,1.70813
2023,06,01,18,35,19,452,1.68562e+09,     2,-2.08231,4.51498,1.70831
2023,06,01,18,35,19,472,1.68562e+09,     2,-2.07906,4.51512,1.7094
2023,06,01,18,35,19,490,1.68562e+09,     2,-2.07629,4.51524,1.70997
2023,06,01,18,35,19,511,1.68562e+09,     2,-2.07308,4.51539,1.71103
2023,06,01,18,35,19,530,1.68562e+09,     2,-2.06908,4.51555,1.71209
2023,06,01,18,35,19,551,1.68562e+09,     2,-2.06669,4.51565,1.72143
2023,06,01,18,35,19,571,1.68562e+09,     2,-2.06351,4.5158,1.72251
2023,06,01,18,35,19,592,1.68562e+09,     2,-2.06182,4.51542,1.72242
2023,06,01,18,35,19,612,1.68562e+09,     2,-2.05875,4.51551,1.72351
2023,06,01,18,35,19,631,1.68562e+09,     2,-2.05569,4.5156,1.7246
2023,06,01,18,35,19,652,1.68562e+09,     2,-2.05264,4.5157,1.72423
2023,06,01,18,35,19,672,1.68562e+09,     2,-2.0496,4.5158,1.72532
2023,06,01,18,35,19,690,1.68562e+09,     2,-2.04761,4.51592,1.72483
2023,06,01,18,35,19,712,1.68562e+09,     2,-2.04464,4.51602,1.7259
2023,06,01,18,35,19,731,1.68562e+09,     2,-2.04169,4.51611,1.72697
2023,06,01,18,35,19,751,1.68562e+09,     2,-2.03875,4.51621,1.7289
2023,06,01,18,35,19,773,1.68562e+09,     2,-2.03583,4.51631,1.72996
2023,06,01,18,35,19,790,1.68562e+09,     2,-2.0343,4.51612,1.73103
2023,06,01,18,35,19,811,1.68562e+09,     2,-2.03149,4.51619,1.7321
2023,06,01,18,35,19,831,1.68562e+09,     2,-2.02868,4.51627,1.73316
2023,06,01,18,35,19,851,1.68562e+09,     2,-2.03127,4.51489,1.73253
2023,06,01,18,35,19,871,1.68562e+09,     2,-2.02777, 4.515,1.73359
2023,06,01,18,35,19,892,1.68562e+09,     2,-2.02637,4.51646,1.73468
2023,06,01,18,35,19,910,1.68562e+09,     2,-2.02362,4.51667,1.73573
2023,06,01,18,35,19,930,1.68562e+09,     2,-2.02019,4.51693,1.73677
2023,06,01,18,35,19,951,1.68562e+09,     2,-2.01814,4.51709,1.73565
2023,06,01,18,35,19,972,1.68562e+09,     2,-2.01541,4.5173,1.73668
2023,06,01,18,35,19,990,1.68562e+09,     2,-2.01343,4.51759,1.73568
2023,06,01,18,35,20,012,1.68562e+09,     2,-2.01073,4.51775,1.73669
2023,06,01,18,35,20,031,1.68562e+09,     2,-2.00802,4.51793,1.73771
2023,06,01,18,35,20,052,1.68562e+09,     2,-2.00532,4.51811,1.74046
2023,06,01,18,35,20,072,1.68562e+09,     2,-2.00262,4.51829,1.74147
2023,06,01,18,35,20,093,1.68562e+09,     2,-2.00103,4.51834,1.74326
2023,06,01,18,35,20,111,1.68562e+09,     2,-1.99841,4.51854,1.74429
2023,06,01,18,35,20,131,1.68562e+09,     2,-1.99515,4.51884,1.74532
2023,06,01,18,35,20,150,1.68562e+09,     2,-1.9932,4.51904,1.74475
2023,06,01,18,35,20,169,1.68562e+09,     2,-1.99059,4.51925,1.74579
2023,06,01,18,35,20,190,1.68562e+09,     2,-1.98966,4.51963,1.75196
2023,06,01,18,35,20,211,1.68562e+09,     2,-1.98715,4.51985,1.75302
2023,06,01,18,35,20,229,1.68562e+09,     2,-1.98402,4.52012,1.75407
2023,06,01,18,35,20,253,1.68562e+09,     2,-1.98215,4.52029,1.75427
2023,06,01,18,35,20,271,1.68562e+09,     2,-1.98413,4.52214,1.75534
2023,06,01,18,35,20,292,1.68562e+09,     2,-1.98321,4.52281,1.75456
2023,06,01,18,35,20,311,1.68562e+09,     2,-1.98081,4.52303,1.75562
2023,06,01,18,35,20,331,1.68562e+09,     2,-1.97841,4.52325,1.75667
2023,06,01,18,35,20,352,1.68562e+09,     2,-1.97601,4.52346,1.75841
2023,06,01,18,35,20,372,1.68562e+09,     2,-1.97361,4.52368,1.75944
2023,06,01,18,35,20,391,1.68562e+09,     2,-1.97252,4.5244,1.7593
2023,06,01,18,35,20,414,1.68562e+09,     2,-1.97019,4.52463,1.76032
2023,06,01,18,35,20,432,1.68562e+09,     2,-1.96786,4.52488,1.76135
2023,06,01,18,35,20,451,1.68562e+09,     2,-1.96554,4.52513,1.76269
2023,06,01,18,35,20,471,1.68562e+09,     2,-1.96321,4.52537,1.76371
2023,06,01,18,35,20,491,1.68562e+09,     2,-1.9619,4.52514,1.76297
2023,06,01,18,35,20,513,1.68562e+09,     2,-1.95963,4.52535,1.76397
2023,06,01,18,35,20,531,1.68562e+09,     2,-1.95735,4.52556,1.76497
2023,06,01,18,35,20,553,1.68562e+09,     2,-1.95507,4.52577,1.76336
2023,06,01,18,35,20,572,1.68562e+09,     2,-1.95279,4.52598,1.76438
2023,06,01,18,35,20,590,1.68562e+09,     2,-1.95226,4.5262,1.76577
2023,06,01,18,35,20,610,1.68562e+09,     2,-1.95007,4.5264,1.76681
2023,06,01,18,35,20,630,1.68562e+09,     2,-1.94788,4.52659,1.76783
2023,06,01,18,35,20,650,1.68562e+09,     2,-1.94569,4.52678,1.76758
2023,06,01,18,35,20,672,1.68562e+09,     2,-1.9435,4.52698,1.76858
2023,06,01,18,35,20,692,1.68562e+09,     2,-1.94229,4.52596,1.76932
2023,06,01,18,35,20,711,1.68562e+09,     2,-1.94724,4.52493,1.77027
2023,06,01,18,35,20,730,1.68562e+09,     2,-1.94509,4.52504,1.77121
