Year, Month, Day, Hour, Minute, Second, Millisecond, ros_time, state, pos.x, pos.y, pos.z
2023, 06, 02, 10, 55, 05, 237, 1.68567e+09, 2, -0.00983722, 7.91015, 1.41787
2023, 06, 02, 10, 55, 05, 259, 1.68567e+09, 2, -0.00983722, 7.91015, 1.42048
2023, 06, 02, 10, 55, 05, 278, 1.68567e+09, 2, -0.00960483, 7.91311, 1.42312
2023, 06, 02, 10, 55, 05, 298, 1.68567e+09, 2, -0.00916865, 7.91477, 1.42629
2023, 06, 02, 10, 55, 05, 316, 1.68567e+09, 2, -0.0090294, 7.91649, 1.42901
2023, 06, 02, 10, 55, 05, 339, 1.68567e+09, 2, -0.0090294, 7.91649, 1.43157
2023, 06, 02, 10, 55, 05, 357, 1.68567e+09, 2, -0.00799214, 7.91895, 1.43413
2023, 06, 02, 10, 55, 05, 377, 1.68567e+09, 2, -0.00799214, 7.91895, 1.4381
2023, 06, 02, 10, 55, 05, 396, 1.68567e+09, 2, -0.00732973, 7.9222, 1.44094
2023, 06, 02, 10, 55, 05, 419, 1.68567e+09, 2, -0.00732973, 7.9222, 1.44271
2023, 06, 02, 10, 55, 05, 440, 1.68567e+09, 2, -0.00711685, 7.92477, 1.44518
2023, 06, 02, 10, 55, 05, 456, 1.68567e+09, 2, -0.00711685, 7.92477, 1.44763
2023, 06, 02, 10, 55, 05, 476, 1.68567e+09, 2, -0.00711685, 7.92477, 1.44967
2023, 06, 02, 10, 55, 05, 501, 1.68567e+09, 2, -0.00774439, 7.92794, 1.45336
2023, 06, 02, 10, 55, 05, 522, 1.68567e+09, 2, -0.00774439, 7.92794, 1.45394
2023, 06, 02, 10, 55, 05, 536, 1.68567e+09, 2, -0.00559864, 7.93041, 1.45632
2023, 06, 02, 10, 55, 05, 556, 1.68567e+09, 2, -0.00559864, 7.93041, 1.45868
2023, 06, 02, 10, 55, 05, 576, 1.68567e+09, 2, -0.00447773, 7.93453, 1.45916
2023, 06, 02, 10, 55, 05, 600, 1.68567e+09, 2, -0.00447773, 7.93453, 1.46243
2023, 06, 02, 10, 55, 05, 617, 1.68567e+09, 2, -0.00439403, 7.93833, 1.46477
2023, 06, 02, 10, 55, 05, 638, 1.68567e+09, 2, -0.00372991, 7.94029, 1.4645
2023, 06, 02, 10, 55, 05, 661, 1.68567e+09, 2, -0.0031711, 7.94068, 1.46681
2023, 06, 02, 10, 55, 05, 676, 1.68567e+09, 2, -0.0031711, 7.94068, 1.46721
2023, 06, 02, 10, 55, 05, 699, 1.68567e+09, 2, -0.00363393, 7.94427, 1.47061
2023, 06, 02, 10, 55, 05, 719, 1.68567e+09, 2, -0.00363393, 7.94427, 1.47264
2023, 06, 02, 10, 55, 05, 738, 1.68567e+09, 2, -0.00351606, 7.94817, 1.47496
2023, 06, 02, 10, 55, 05, 756, 1.68567e+09, 2, -0.00351606, 7.94817, 1.47726
2023, 06, 02, 10, 55, 05, 780, 1.68567e+09, 2, -0.00302687, 7.95102, 1.47954
2023, 06, 02, 10, 55, 05, 796, 1.68567e+09, 2, -0.00302687, 7.95102, 1.48309
2023, 06, 02, 10, 55, 05, 817, 1.68567e+09, 2, -0.00302687, 7.95102, 1.48504
2023, 06, 02, 10, 55, 05, 836, 1.68567e+09, 2, -0.00160677, 7.95503, 1.48729
2023, 06, 02, 10, 55, 05, 856, 1.68567e+09, 2, -0.00160677, 7.95503, 1.48953
2023, 06, 02, 10, 55, 05, 877, 1.68567e+09, 2, -0.000821637, 7.95812, 1.48963
2023, 06, 02, 10, 55, 05, 901, 1.68567e+09, 2, -0.000821637, 7.95812, 1.49345
2023, 06, 02, 10, 55, 05, 917, 1.68567e+09, 2, -0.00073542, 7.963, 1.49399
2023, 06, 02, 10, 55, 05, 941, 1.68567e+09, 2, -0.00073542, 7.963, 1.49621
2023, 06, 02, 10, 55, 05, 958, 1.68567e+09, 2, 0.000257373, 7.96631, 1.49841
2023, 06, 02, 10, 55, 05, 977, 1.68567e+09, 2, 0.00124668, 7.96721, 1.4999
2023, 06, 02, 10, 55, 05, 998, 1.68567e+09, 2, 0.00141591, 7.96943, 1.50328
2023, 06, 02, 10, 55, 06, 023, 1.68567e+09, 2, 0.00141591, 7.96943, 1.5046
2023, 06, 02, 10, 55, 06, 040, 1.68567e+09, 2, 0.00134656, 7.97264, 1.5068
2023, 06, 02, 10, 55, 06, 056, 1.68567e+09, 2, 0.00134656, 7.97264, 1.50898
2023, 06, 02, 10, 55, 06, 084, 1.68567e+09, 2, 0.00229739, 7.97503, 1.509
2023, 06, 02, 10, 55, 06, 096, 1.68567e+09, 2, 0.00229739, 7.97503, 1.51264
2023, 06, 02, 10, 55, 06, 123, 1.68567e+09, 2, 0.00372957, 7.97909, 1.51479
2023, 06, 02, 10, 55, 06, 136, 1.68567e+09, 2, 0.00372957, 7.97909, 1.51583
2023, 06, 02, 10, 55, 06, 158, 1.68567e+09, 2, 0.00372957, 7.97909, 1.51799
2023, 06, 02, 10, 55, 06, 176, 1.68567e+09, 2, 0.00409275, 7.9822, 1.52074
2023, 06, 02, 10, 55, 06, 198, 1.68567e+09, 2, 0.00409275, 7.9822, 1.52392
2023, 06, 02, 10, 55, 06, 218, 1.68567e+09, 2, 0.00333873, 7.99031, 1.52608
2023, 06, 02, 10, 55, 06, 236, 1.68567e+09, 2, 0.00333873, 7.99031, 1.52668
2023, 06, 02, 10, 55, 06, 256, 1.68567e+09, 2, 0.00313539, 7.99604, 1.52884
2023, 06, 02, 10, 55, 06, 276, 1.68567e+09, 2, 0.00337613, 7.99862, 1.52955
2023, 06, 02, 10, 55, 06, 298, 1.68567e+09, 2, 0.00294559, 8.00168, 1.53239
2023, 06, 02, 10, 55, 06, 321, 1.68567e+09, 2, 0.00294559, 8.00168, 1.5345
2023, 06, 02, 10, 55, 06, 338, 1.68567e+09, 2, 0.00309335, 8.00539, 1.53672
2023, 06, 02, 10, 55, 06, 356, 1.68567e+09, 2, 0.00309335, 8.00539, 1.53879
2023, 06, 02, 10, 55, 06, 383, 1.68567e+09, 2, 0.00204232, 8.01123, 1.5397
2023, 06, 02, 10, 55, 06, 400, 1.68567e+09, 2, 0.00204232, 8.01123, 1.54275
2023, 06, 02, 10, 55, 06, 416, 1.68567e+09, 2, 0.00371294, 8.01321, 1.54477
2023, 06, 02, 10, 55, 06, 440, 1.68567e+09, 2, 0.00371294, 8.01321, 1.54713
2023, 06, 02, 10, 55, 06, 460, 1.68567e+09, 2, 0.0050239, 8.01762, 1.54914
2023, 06, 02, 10, 55, 06, 478, 1.68567e+09, 2, 0.0050239, 8.01762, 1.54967
2023, 06, 02, 10, 55, 06, 500, 1.68567e+09, 2, 0.0050239, 8.01762, 1.5524
2023, 06, 02, 10, 55, 06, 516, 1.68567e+09, 2, 0.00445146, 8.02694, 1.55432
2023, 06, 02, 10, 55, 06, 539, 1.68567e+09, 2, 0.00445146, 8.02694, 1.55583
2023, 06, 02, 10, 55, 06, 562, 1.68567e+09, 2, 0.0047964, 8.03133, 1.55771
2023, 06, 02, 10, 55, 06, 576, 1.68567e+09, 2, 0.0055194, 8.03234, 1.56168
2023, 06, 02, 10, 55, 06, 598, 1.68567e+09, 2, 0.00555634, 8.03563, 1.56168
2023, 06, 02, 10, 55, 06, 617, 1.68567e+09, 2, 0.00555634, 8.03563, 1.5635
2023, 06, 02, 10, 55, 06, 639, 1.68567e+09, 2, 0.00568738, 8.04004, 1.56639
2023, 06, 02, 10, 55, 06, 657, 1.68567e+09, 2, 0.00568738, 8.04004, 1.5682
2023, 06, 02, 10, 55, 06, 676, 1.68567e+09, 2, 0.00536286, 8.0461, 1.56703
2023, 06, 02, 10, 55, 06, 698, 1.68567e+09, 2, 0.00536286, 8.0461, 1.56966
2023, 06, 02, 10, 55, 06, 716, 1.68567e+09, 2, 0.00534472, 8.05313, 1.57148
2023, 06, 02, 10, 55, 06, 739, 1.68567e+09, 2, 0.00534472, 8.05313, 1.57118
2023, 06, 02, 10, 55, 06, 760, 1.68567e+09, 2, 0.0047575, 8.0565, 1.57303
2023, 06, 02, 10, 55, 06, 779, 1.68567e+09, 2, 0.0040444, 8.06008, 1.574
2023, 06, 02, 10, 55, 06, 798, 1.68567e+09, 2, 0.0040444, 8.06008, 1.57679
2023, 06, 02, 10, 55, 06, 817, 1.68567e+09, 2, 0.00485723, 8.0648, 1.57861
2023, 06, 02, 10, 55, 06, 837, 1.68567e+09, 2, 0.00485723, 8.0648, 1.58014
2023, 06, 02, 10, 55, 06, 857, 1.68567e+09, 2, 0.00603421, 8.07073, 1.58195
2023, 06, 02, 10, 55, 06, 880, 1.68567e+09, 2, 0.00603421, 8.07073, 1.58287
2023, 06, 02, 10, 55, 06, 896, 1.68567e+09, 2, 0.00597428, 8.07791, 1.58507
2023, 06, 02, 10, 55, 06, 922, 1.68567e+09, 2, 0.00569971, 8.08173, 1.58684
2023, 06, 02, 10, 55, 06, 937, 1.68567e+09, 2, 0.00685662, 8.0833, 1.58775
2023, 06, 02, 10, 55, 06, 959, 1.68567e+09, 2, 0.00685662, 8.0833, 1.5895
2023, 06, 02, 10, 55, 06, 984, 1.68567e+09, 2, 0.00660835, 8.08695, 1.59043
2023, 06, 02, 10, 55, 06, 997, 1.68567e+09, 2, 0.00660835, 8.08695, 1.59292
2023, 06, 02, 10, 55, 07, 017, 1.68567e+09, 2, 0.0063728, 8.0957, 1.59466
2023, 06, 02, 10, 55, 07, 037, 1.68567e+09, 2, 0.0063728, 8.0957, 1.59557
2023, 06, 02, 10, 55, 07, 059, 1.68567e+09, 2, 0.00678348, 8.101, 1.59728
2023, 06, 02, 10, 55, 07, 080, 1.68567e+09, 2, 0.00673757, 8.10502, 1.59932
2023, 06, 02, 10, 55, 07, 098, 1.68567e+09, 2, 0.00675497, 8.10915, 1.60149
2023, 06, 02, 10, 55, 07, 118, 1.68567e+09, 2, 0.00675497, 8.10915, 1.60317
2023, 06, 02, 10, 55, 07, 136, 1.68567e+09, 2, 0.00694767, 8.11696, 1.60503
2023, 06, 02, 10, 55, 07, 156, 1.68567e+09, 2, 0.00694767, 8.11696, 1.60671
2023, 06, 02, 10, 55, 07, 178, 1.68567e+09, 2, 0.00611774, 8.12561, 1.60906
2023, 06, 02, 10, 55, 07, 196, 1.68567e+09, 2, 0.00611774, 8.12561, 1.61102
2023, 06, 02, 10, 55, 07, 216, 1.68567e+09, 2, 0.00826792, 8.12814, 1.61263
2023, 06, 02, 10, 55, 07, 237, 1.68567e+09, 2, 0.00826792, 8.12814, 1.6126
2023, 06, 02, 10, 55, 07, 256, 1.68567e+09, 2, 0.00826792, 8.12814, 1.61418
2023, 06, 02, 10, 55, 07, 277, 1.68567e+09, 2, 0.00730034, 8.13604, 1.61377
2023, 06, 02, 10, 55, 07, 303, 1.68567e+09, 2, 0.00730034, 8.13604, 1.61676
2023, 06, 02, 10, 55, 07, 320, 1.68567e+09, 2, 0.00371619, 8.14947, 1.61833
2023, 06, 02, 10, 55, 07, 336, 1.68567e+09, 2, 0.00371619, 8.14947, 1.61911
2023, 06, 02, 10, 55, 07, 356, 1.68567e+09, 2, 0.00267644, 8.15834, 1.62065
2023, 06, 02, 10, 55, 07, 381, 1.68567e+09, 2, 0.00265144, 8.16329, 1.62153
2023, 06, 02, 10, 55, 07, 398, 1.68567e+09, 2, 0.00260667, 8.1681, 1.62376
2023, 06, 02, 10, 55, 07, 420, 1.68567e+09, 2, 0.00260667, 8.1681, 1.62532
2023, 06, 02, 10, 55, 07, 440, 1.68567e+09, 2, 0.00185933, 8.17748, 1.62623
2023, 06, 02, 10, 55, 07, 463, 1.68567e+09, 2, 0.00185933, 8.17748, 1.62778
2023, 06, 02, 10, 55, 07, 476, 1.68567e+09, 2, 0.00153451, 8.18691, 1.62768
2023, 06, 02, 10, 55, 07, 503, 1.68567e+09, 2, 0.00153451, 8.18691, 1.63014
2023, 06, 02, 10, 55, 07, 517, 1.68567e+09, 2, -0.000210882, 8.19599, 1.63167
2023, 06, 02, 10, 55, 07, 541, 1.68567e+09, 2, -0.000210882, 8.19599, 1.634
2023, 06, 02, 10, 55, 07, 557, 1.68567e+09, 2, 0.000622545, 8.20269, 1.63552
2023, 06, 02, 10, 55, 07, 578, 1.68567e+09, 2, 0.000622545, 8.20269, 1.63543
2023, 06, 02, 10, 55, 07, 597, 1.68567e+09, 2, 0.000622545, 8.20269, 1.63779
2023, 06, 02, 10, 55, 07, 616, 1.68567e+09, 2, -2.07147e-06, 8.21751, 1.63932
2023, 06, 02, 10, 55, 07, 636, 1.68567e+09, 2, -2.07147e-06, 8.21751, 1.63887
2023, 06, 02, 10, 55, 07, 657, 1.68567e+09, 2, -0.00181245, 8.22795, 1.64039
2023, 06, 02, 10, 55, 07, 677, 1.68567e+09, 2, -0.000905801, 8.22934, 1.63908
2023, 06, 02, 10, 55, 07, 697, 1.68567e+09, 2, -0.0015965, 8.23398, 1.64133
2023, 06, 02, 10, 55, 07, 723, 1.68567e+09, 2, -0.0015965, 8.23398, 1.64283
2023, 06, 02, 10, 55, 07, 740, 1.68567e+09, 2, -0.00288661, 8.24424, 1.64525
2023, 06, 02, 10, 55, 07, 759, 1.68567e+09, 2, -0.00288661, 8.24424, 1.64674
2023, 06, 02, 10, 55, 07, 784, 1.68567e+09, 2, -0.00407406, 8.25489, 1.64687
2023, 06, 02, 10, 55, 07, 796, 1.68567e+09, 2, -0.00407406, 8.25489, 1.65059
2023, 06, 02, 10, 55, 07, 819, 1.68567e+09, 2, -0.00536647, 8.26516, 1.65059
2023, 06, 02, 10, 55, 07, 845, 1.68567e+09, 2, -0.00536647, 8.26516, 1.65081
2023, 06, 02, 10, 55, 07, 859, 1.68567e+09, 2, -0.00521141, 8.27278, 1.65099
2023, 06, 02, 10, 55, 07, 878, 1.68567e+09, 2, -0.00521141, 8.27278, 1.65099
2023, 06, 02, 10, 55, 07, 898, 1.68567e+09, 2, -0.00414845, 8.27964, 1.65362
2023, 06, 02, 10, 55, 07, 920, 1.68567e+09, 2, -0.00414845, 8.27964, 1.65501
2023, 06, 02, 10, 55, 07, 938, 1.68567e+09, 2, -0.00430068, 8.28839, 1.65619
2023, 06, 02, 10, 55, 07, 956, 1.68567e+09, 2, -0.00430068, 8.28839, 1.65755
2023, 06, 02, 10, 55, 07, 977, 1.68567e+09, 2, -0.00430068, 8.28839, 1.65717
2023, 06, 02, 10, 55, 08, 003, 1.68567e+09, 2, -0.0038358, 8.302, 1.65979
2023, 06, 02, 10, 55, 08, 020, 1.68567e+09, 2, -0.0038358, 8.302, 1.66114
2023, 06, 02, 10, 55, 08, 037, 1.68567e+09, 2, -0.00427086, 8.31398, 1.66254
2023, 06, 02, 10, 55, 08, 056, 1.68567e+09, 2, -0.00427086, 8.31398, 1.66386
2023, 06, 02, 10, 55, 08, 080, 1.68567e+09, 2, -0.00392877, 8.32218, 1.66534
2023, 06, 02, 10, 55, 08, 096, 1.68567e+09, 2, -0.00392877, 8.32218, 1.66762
2023, 06, 02, 10, 55, 08, 119, 1.68567e+09, 2, -0.00537089, 8.3337, 1.66892
2023, 06, 02, 10, 55, 08, 138, 1.68567e+09, 2, -0.00537089, 8.3337, 1.66869
2023, 06, 02, 10, 55, 08, 158, 1.68567e+09, 2, -0.00537089, 8.3337, 1.66998
2023, 06, 02, 10, 55, 08, 179, 1.68567e+09, 2, -0.00412477, 8.34226, 1.66947
2023, 06, 02, 10, 55, 08, 196, 1.68567e+09, 2, -0.00412477, 8.34226, 1.67195
2023, 06, 02, 10, 55, 08, 216, 1.68567e+09, 2, -0.00497312, 8.35626, 1.67323
2023, 06, 02, 10, 55, 08, 236, 1.68567e+09, 2, -0.00497312, 8.35626, 1.68178
2023, 06, 02, 10, 55, 08, 263, 1.68567e+09, 2, -0.00529677, 8.36514, 1.68305
2023, 06, 02, 10, 55, 08, 276, 1.68567e+09, 2, -0.00526561, 8.37364, 1.6818
2023, 06, 02, 10, 55, 08, 301, 1.68567e+09, 2, -0.00526561, 8.37364, 1.68356
2023, 06, 02, 10, 55, 08, 322, 1.68567e+09, 2, -0.00526561, 8.37364, 1.68482
2023, 06, 02, 10, 55, 08, 338, 1.68567e+09, 2, -0.00702128, 8.38659, 1.68352
2023, 06, 02, 10, 55, 08, 358, 1.68567e+09, 2, -0.00702128, 8.38659, 1.68483
2023, 06, 02, 10, 55, 08, 379, 1.68567e+09, 2, -0.00682628, 8.3948, 1.68451
2023, 06, 02, 10, 55, 08, 396, 1.68567e+09, 2, -0.00682628, 8.3948, 1.68658
2023, 06, 02, 10, 55, 08, 418, 1.68567e+09, 2, -0.00781917, 8.40796, 1.68788
2023, 06, 02, 10, 55, 08, 436, 1.68567e+09, 2, -0.00781917, 8.40796, 1.68723
2023, 06, 02, 10, 55, 08, 459, 1.68567e+09, 2, -0.00647183, 8.41306, 1.68851
2023, 06, 02, 10, 55, 08, 478, 1.68567e+09, 2, -0.00647183, 8.41306, 1.68763
2023, 06, 02, 10, 55, 08, 502, 1.68567e+09, 2, -0.00647183, 8.41306, 1.69015
2023, 06, 02, 10, 55, 08, 516, 1.68567e+09, 2, -0.00792427, 8.43318, 1.69138
2023, 06, 02, 10, 55, 08, 537, 1.68567e+09, 2, -0.00792427, 8.43318, 1.69182
2023, 06, 02, 10, 55, 08, 561, 1.68567e+09, 2, -0.0083293, 8.44739, 1.69301
2023, 06, 02, 10, 55, 08, 577, 1.68567e+09, 2, -0.0083293, 8.44739, 1.69255
2023, 06, 02, 10, 55, 08, 597, 1.68567e+09, 2, -0.00912693, 8.46082, 1.69442
2023, 06, 02, 10, 55, 08, 618, 1.68567e+09, 2, -0.00912693, 8.46082, 1.69556
2023, 06, 02, 10, 55, 08, 637, 1.68567e+09, 2, -0.00961801, 8.47395, 1.69425
2023, 06, 02, 10, 55, 08, 656, 1.68567e+09, 2, -0.00961801, 8.47395, 1.69536
2023, 06, 02, 10, 55, 08, 677, 1.68567e+09, 2, -0.010214, 8.48858, 1.69505
2023, 06, 02, 10, 55, 08, 701, 1.68567e+09, 2, -0.010214, 8.48858, 1.69657
2023, 06, 02, 10, 55, 08, 716, 1.68567e+09, 2, -0.0108499, 8.50296, 1.69797
