Year, Month, Day, Hour, Minute, Second, Millisecond, taskTime, state, pos.x, pos.y, pos.z, eulerAngle.x, eulerAngle.y, eulerAngle.z
2023, 06, 06, 12, 31, 51, 722, 10.7218, 2, 8.19435, -0.0844437, 1.37736, -0.00814759, -0.0238304, 0.0138789
2023, 06, 06, 12, 31, 51, 742, 10.7425, 2, 8.19435, -0.0844437, 1.37725, -0.00848278, -0.0233816, 0.0141795
2023, 06, 06, 12, 31, 51, 767, 10.7619, 2, 8.19435, -0.0844437, 1.37722, -0.00845686, -0.0237486, 0.0139706
2023, 06, 06, 12, 31, 51, 783, 10.7819, 2, 8.1913, -0.0931723, 1.3772, -0.00825486, -0.0235146, 0.0138691
2023, 06, 06, 12, 31, 51, 802, 10.8019, 2, 8.19018, -0.0978915, 1.37812, -0.00835392, -0.0236267, 0.0142231
2023, 06, 06, 12, 31, 51, 823, 10.8218, 2, 8.19018, -0.0978915, 1.37813, -0.00783714, -0.0239305, 0.0138672
2023, 06, 06, 12, 31, 51, 844, 10.842, 2, 8.18862, -0.101626, 1.3796, -0.00803595, -0.0234974, 0.0138843
2023, 06, 06, 12, 31, 51, 865, 10.8619, 2, 8.18862, -0.101626, 1.37961, -0.00779737, -0.0235984, 0.0142385
2023, 06, 06, 12, 31, 51, 886, 10.8819, 2, 8.18592, -0.111564, 1.37964, -0.00734771, -0.0234527, 0.0139917
2023, 06, 06, 12, 31, 51, 902, 10.9019, 2, 8.18592, -0.111564, 1.38035, -0.00755476, -0.023333, 0.0140005
2023, 06, 06, 12, 31, 51, 922, 10.9218, 2, 8.18592, -0.111564, 1.38038, -0.00726366, -0.0234938, 0.0139601
2023, 06, 06, 12, 31, 51, 942, 10.9419, 2, 8.1836, -0.121657, 1.37889, -0.00717789, -0.0232788, 0.0139957
2023, 06, 06, 12, 31, 51, 962, 10.9618, 2, 8.18242, -0.123843, 1.37891, -0.0071227, -0.0234088, 0.0142962
2023, 06, 06, 12, 31, 51, 985, 10.9819, 2, 8.18242, -0.123843, 1.37894, -0.00691779, -0.0235999, 0.0139397
2023, 06, 06, 12, 31, 52, 002, 11.0019, 2, 8.18223, -0.131331, 1.37777, -0.00726218, -0.0233041, 0.0139418
2023, 06, 06, 12, 31, 52, 022, 11.0219, 2, 8.18223, -0.131331, 1.3778, -0.00688675, -0.0233602, 0.0144092
2023, 06, 06, 12, 31, 52, 043, 11.0418, 2, 8.18223, -0.131331, 1.3767, -0.00676771, -0.0235007, 0.0138273
2023, 06, 06, 12, 31, 52, 064, 11.0619, 2, 8.18019, -0.13749, 1.37678, -0.00706832, -0.0231573, 0.0138515
2023, 06, 06, 12, 31, 52, 084, 11.0819, 2, 8.18019, -0.13749, 1.37686, -0.00722389, -0.0233311, 0.01422
2023, 06, 06, 12, 31, 52, 107, 11.1024, 2, 8.17793, -0.144307, 1.37731, -0.0068667, -0.0234603, 0.0138832
2023, 06, 06, 12, 31, 52, 125, 11.1219, 2, 8.17793, -0.144307, 1.37738, -0.00679411, -0.0232571, 0.0139975
2023, 06, 06, 12, 31, 52, 145, 11.1419, 2, 8.17507, -0.151688, 1.3774, -0.0072339, -0.0236498, 0.0140436
2023, 06, 06, 12, 31, 52, 162, 11.1618, 2, 8.17507, -0.151688, 1.37748, -0.00690569, -0.0235746, 0.0140308
2023, 06, 06, 12, 31, 52, 187, 11.1821, 2, 8.17305, -0.157868, 1.37757, -0.00642051, -0.0235034, 0.0141126
2023, 06, 06, 12, 31, 52, 202, 11.2019, 2, 8.1725, -0.160841, 1.38021, -0.00653816, -0.0241165, 0.0137965
2023, 06, 06, 12, 31, 52, 224, 11.2219, 2, 8.17131, -0.16428, 1.38026, -0.00662867, -0.0237784, 0.0139695
2023, 06, 06, 12, 31, 52, 247, 11.2419, 2, 8.17131, -0.16428, 1.38038, -0.00690303, -0.0237405, 0.0143489
2023, 06, 06, 12, 31, 52, 264, 11.262, 2, 8.17022, -0.169219, 1.38042, -0.00642683, -0.024193, 0.013864
2023, 06, 06, 12, 31, 52, 285, 11.2819, 2, 8.17022, -0.169219, 1.38047, -0.00698878, -0.0240938, 0.0139853
2023, 06, 06, 12, 31, 52, 304, 11.3019, 2, 8.16897, -0.175979, 1.38056, -0.00723093, -0.0244558, 0.0142585
2023, 06, 06, 12, 31, 52, 327, 11.322, 2, 8.16897, -0.175979, 1.3806, -0.00637709, -0.0243767, 0.0137902
2023, 06, 06, 12, 31, 52, 342, 11.3418, 2, 8.16815, -0.180508, 1.37963, -0.00672942, -0.0244954, 0.0139146
2023, 06, 06, 12, 31, 52, 365, 11.3619, 2, 8.16815, -0.180508, 1.37965, -0.00697956, -0.0248235, 0.0141188
2023, 06, 06, 12, 31, 52, 386, 11.3819, 2, 8.1675, -0.188245, 1.37967, -0.00663786, -0.024336, 0.0138193
2023, 06, 06, 12, 31, 52, 402, 11.4019, 2, 8.1675, -0.188245, 1.3781, -0.00658527, -0.0248777, 0.0138994
2023, 06, 06, 12, 31, 52, 425, 11.4229, 2, 8.1675, -0.188245, 1.37811, -0.0067735, -0.0251449, 0.0139837
2023, 06, 06, 12, 31, 52, 442, 11.4419, 2, 8.16714, -0.19375, 1.37638, -0.00749987, -0.0246976, 0.0138814
2023, 06, 06, 12, 31, 52, 465, 11.462, 2, 8.16714, -0.19375, 1.3764, -0.007248, -0.0250773, 0.0141319
2023, 06, 06, 12, 31, 52, 483, 11.4819, 2, 8.16492, -0.19959, 1.37643, -0.00714995, -0.0254192, 0.013759
2023, 06, 06, 12, 31, 52, 504, 11.5022, 2, 8.16492, -0.19959, 1.37635, -0.00820163, -0.0251534, 0.0140116
2023, 06, 06, 12, 31, 52, 526, 11.5219, 2, 8.16265, -0.208887, 1.37638, -0.00779861, -0.0253733, 0.0141996
2023, 06, 06, 12, 31, 52, 546, 11.5427, 2, 8.16265, -0.208887, 1.37494, -0.00725707, -0.0254947, 0.013581
2023, 06, 06, 12, 31, 52, 562, 11.5618, 2, 8.16269, -0.216579, 1.37502, -0.00756615, -0.0254917, 0.0139552
2023, 06, 06, 12, 31, 52, 584, 11.5823, 2, 8.16273, -0.220172, 1.37511, -0.00781552, -0.0256163, 0.0141529
2023, 06, 06, 12, 31, 52, 603, 11.6018, 2, 8.16306, -0.223348, 1.37618, -0.0076914, -0.025409, 0.0137979
2023, 06, 06, 12, 31, 52, 622, 11.6219, 2, 8.16306, -0.223348, 1.37627, -0.00738833, -0.0254492, 0.0140801
2023, 06, 06, 12, 31, 52, 644, 11.6419, 2, 8.16165, -0.229507, 1.37588, -0.00804354, -0.0255206, 0.0138864
2023, 06, 06, 12, 31, 52, 663, 11.6619, 2, 8.16165, -0.229507, 1.37592, -0.00849591, -0.0251381, 0.0137351
2023, 06, 06, 12, 31, 52, 683, 11.6819, 2, 8.15989, -0.2365, 1.37595, -0.00779203, -0.0250341, 0.0140669
2023, 06, 06, 12, 31, 52, 703, 11.7018, 2, 8.15989, -0.2365, 1.37654, -0.00764289, -0.0252475, 0.0137494
2023, 06, 06, 12, 31, 52, 723, 11.722, 2, 8.16068, -0.243068, 1.37653, -0.00795188, -0.0248633, 0.0138798
2023, 06, 06, 12, 31, 52, 746, 11.7423, 2, 8.16068, -0.243068, 1.37446, -0.00777455, -0.0248501, 0.014171
2023, 06, 06, 12, 31, 52, 763, 11.7619, 2, 8.16068, -0.243068, 1.37445, -0.00725641, -0.024892, 0.0138422
2023, 06, 06, 12, 31, 52, 783, 11.7821, 2, 8.15849, -0.247897, 1.37445, -0.0076946, -0.0248404, 0.0141156
2023, 06, 06, 12, 31, 52, 807, 11.8019, 2, 8.15849, -0.247897, 1.37513, -0.00831776, -0.0249168, 0.0140507
2023, 06, 06, 12, 31, 52, 827, 11.8219, 2, 8.15905, -0.257859, 1.37514, -0.00800839, -0.024468, 0.0138067
2023, 06, 06, 12, 31, 52, 842, 11.8419, 2, 8.15905, -0.257859, 1.3754, -0.00796291, -0.0246917, 0.0141103
2023, 06, 06, 12, 31, 52, 864, 11.8619, 2, 8.16015, -0.263898, 1.3754, -0.00831647, -0.0248827, 0.0139936
2023, 06, 06, 12, 31, 52, 882, 11.8818, 2, 8.16074, -0.267433, 1.37539, -0.00841528, -0.0239712, 0.0138638
2023, 06, 06, 12, 31, 52, 905, 11.903, 2, 8.16076, -0.271034, 1.3763, -0.00827174, -0.0241665, 0.0141126
2023, 06, 06, 12, 31, 52, 925, 11.9219, 2, 8.16076, -0.271034, 1.37629, -0.00794878, -0.0247512, 0.0138547
2023, 06, 06, 12, 31, 52, 945, 11.9419, 2, 8.1593, -0.276274, 1.37531, -0.00854241, -0.0240751, 0.0139575
2023, 06, 06, 12, 31, 52, 964, 11.9619, 2, 8.1593, -0.276274, 1.37528, -0.00844984, -0.0242792, 0.0142036
2023, 06, 06, 12, 31, 52, 985, 11.9821, 2, 8.1586, -0.282747, 1.37526, -0.0081857, -0.0245355, 0.0138545
2023, 06, 06, 12, 31, 53, 005, 12.0019, 2, 8.1586, -0.282747, 1.3766, -0.00865274, -0.0245422, 0.0140636
2023, 06, 06, 12, 31, 53, 026, 12.0219, 2, 8.16117, -0.290336, 1.3766, -0.0087496, -0.0246205, 0.0141434
2023, 06, 06, 12, 31, 53, 042, 12.0418, 2, 8.16117, -0.290336, 1.37559, -0.00862574, -0.0242542, 0.013848
2023, 06, 06, 12, 31, 53, 064, 12.0619, 2, 8.16117, -0.290336, 1.37561, -0.00858927, -0.024489, 0.0141221
2023, 06, 06, 12, 31, 53, 082, 12.0819, 2, 8.16212, -0.298766, 1.37562, -0.00865795, -0.024326, 0.0141887
2023, 06, 06, 12, 31, 53, 103, 12.1019, 2, 8.16212, -0.298766, 1.37743, -0.0091189, -0.0239808, 0.0140544
2023, 06, 06, 12, 31, 53, 124, 12.1219, 2, 8.16378, -0.304591, 1.37746, -0.00855231, -0.024329, 0.0142677
2023, 06, 06, 12, 31, 53, 145, 12.1419, 2, 8.16378, -0.304591, 1.37798, -0.00849695, -0.024484, 0.0139865
2023, 06, 06, 12, 31, 53, 162, 12.1618, 2, 8.16496, -0.310469, 1.37804, -0.00912057, -0.0243618, 0.0141326
2023, 06, 06, 12, 31, 53, 184, 12.1818, 2, 8.16496, -0.310469, 1.37811, -0.00846698, -0.0243294, 0.0142187
2023, 06, 06, 12, 31, 53, 206, 12.2019, 2, 8.16612, -0.317776, 1.37909, -0.00821829, -0.0242898, 0.0139012
2023, 06, 06, 12, 31, 53, 224, 12.2219, 2, 8.16612, -0.317776, 1.3792, -0.00833995, -0.0244942, 0.0142564
2023, 06, 06, 12, 31, 53, 246, 12.2419, 2, 8.16612, -0.317776, 1.37797, -0.00839461, -0.0245887, 0.0141568
2023, 06, 06, 12, 31, 53, 264, 12.2619, 2, 8.1658, -0.324358, 1.3781, -0.00839728, -0.0244175, 0.0137628
2023, 06, 06, 12, 31, 53, 284, 12.2825, 2, 8.1658, -0.324358, 1.37825, -0.00787006, -0.024616, 0.0142941
2023, 06, 06, 12, 31, 53, 304, 12.3019, 2, 8.16369, -0.331076, 1.37921, -0.00806886, -0.0249805, 0.0140522
2023, 06, 06, 12, 31, 53, 326, 12.3219, 2, 8.16369, -0.331076, 1.37934, -0.00809939, -0.0245286, 0.0138945
2023, 06, 06, 12, 31, 53, 342, 12.3419, 2, 8.16468, -0.339674, 1.37808, -0.00770772, -0.0245227, 0.0141999
2023, 06, 06, 12, 31, 53, 366, 12.3619, 2, 8.16468, -0.339674, 1.37821, -0.00754662, -0.0250887, 0.0139256
2023, 06, 06, 12, 31, 53, 384, 12.3826, 2, 8.16414, -0.344875, 1.37834, -0.00764709, -0.0248548, 0.0140266
2023, 06, 06, 12, 31, 53, 406, 12.402, 2, 8.16418, -0.34805, 1.37957, -0.00737889, -0.0249675, 0.0141251
2023, 06, 06, 12, 31, 53, 423, 12.4224, 2, 8.16507, -0.35265, 1.37965, -0.00685087, -0.0254043, 0.0139548
2023, 06, 06, 12, 31, 53, 443, 12.4418, 2, 8.16507, -0.35265, 1.37987, -0.00676033, -0.025274, 0.0142688
2023, 06, 06, 12, 31, 53, 462, 12.4618, 2, 8.16525, -0.356235, 1.37993, -0.00703702, -0.0253405, 0.0140921
2023, 06, 06, 12, 31, 53, 482, 12.4818, 2, 8.16525, -0.356235, 1.37998, -0.00684768, -0.0252253, 0.0139442
2023, 06, 06, 12, 31, 53, 502, 12.5018, 2, 8.16674, -0.363791, 1.38244, -0.00670232, -0.0253325, 0.0142506
2023, 06, 06, 12, 31, 53, 522, 12.5219, 2, 8.16674, -0.363791, 1.3825, -0.00669978, -0.0257573, 0.0139937
2023, 06, 06, 12, 31, 53, 543, 12.5419, 2, 8.16674, -0.363791, 1.38182, -0.00674879, -0.0253782, 0.0139461
2023, 06, 06, 12, 31, 53, 564, 12.5619, 2, 8.16845, -0.368044, 1.38186, -0.00635448, -0.0256991, 0.0142137
2023, 06, 06, 12, 31, 53, 583, 12.5819, 2, 8.16845, -0.368044, 1.38191, -0.00608464, -0.025973, 0.0139978
2023, 06, 06, 12, 31, 53, 606, 12.6019, 2, 8.17053, -0.375602, 1.38372, -0.00652674, -0.0256145, 0.014077
2023, 06, 06, 12, 31, 53, 625, 12.6219, 2, 8.17053, -0.375602, 1.38379, -0.00653594, -0.0259641, 0.0141517
2023, 06, 06, 12, 31, 53, 642, 12.6419, 2, 8.17161, -0.380996, 1.3868, -0.00634082, -0.0259475, 0.0139986
2023, 06, 06, 12, 31, 53, 663, 12.6619, 2, 8.17097, -0.383834, 1.38688, -0.00661367, -0.0287627, 0.0141505
2023, 06, 06, 12, 31, 53, 686, 12.6819, 2, 8.17174, -0.387612, 1.38696, -0.00659309, -0.0354377, 0.0142351
2023, 06, 06, 12, 31, 53, 702, 12.7019, 2, 8.17174, -0.387612, 1.38594, -0.00637198, -0.0418764, 0.0139686
2023, 06, 06, 12, 31, 53, 725, 12.722, 2, 8.17248, -0.392135, 1.3859, -0.00600605, -0.0474531, 0.0142391
2023, 06, 06, 12, 31, 53, 743, 12.7427, 2, 8.17248, -0.392135, 1.38524, -0.0064063, -0.05129, 0.014218
2023, 06, 06, 12, 31, 53, 767, 12.7619, 2, 8.17413, -0.399025, 1.38523, -0.00636758, -0.0541612, 0.0140669
2023, 06, 06, 12, 31, 53, 786, 12.7819, 2, 8.17413, -0.399025, 1.38527, -0.00562973, -0.0570326, 0.0144057
2023, 06, 06, 12, 31, 53, 807, 12.8019, 2, 8.17477, -0.400126, 1.39248, -0.00582218, -0.059701, 0.0141091
2023, 06, 06, 12, 31, 53, 824, 12.8223, 2, 8.17628, -0.402027, 1.3926, -0.00652453, -0.0614421, 0.0142405
2023, 06, 06, 12, 31, 53, 843, 12.8418, 2, 8.17815, -0.404615, 1.39121, -0.0063244, -0.0629846, 0.0144316
2023, 06, 06, 12, 31, 53, 863, 12.8621, 2, 8.17815, -0.404615, 1.39137, -0.00624765, -0.0645359, 0.0140614
2023, 06, 06, 12, 31, 53, 882, 12.8819, 2, 8.17883, -0.407359, 1.39155, -0.00617756, -0.0653342, 0.0144391
2023, 06, 06, 12, 31, 53, 905, 12.902, 2, 8.17883, -0.407359, 1.39086, -0.00637451, -0.0656938, 0.0142824
2023, 06, 06, 12, 31, 53, 924, 12.9219, 2, 8.17897, -0.412892, 1.39102, -0.00647263, -0.0661082, 0.0139988
2023, 06, 06, 12, 31, 53, 944, 12.9419, 2, 8.17897, -0.412892, 1.39142, -0.00566305, -0.0662503, 0.0145729
2023, 06, 06, 12, 31, 53, 964, 12.9619, 2, 8.17769, -0.418801, 1.39156, -0.00577102, -0.0660834, 0.0143116
2023, 06, 06, 12, 31, 53, 986, 12.9819, 2, 8.17769, -0.418801, 1.39171, -0.00600226, -0.0654102, 0.0140238
2023, 06, 06, 12, 31, 54, 002, 13.002, 2, 8.17674, -0.424139, 1.39145, -0.00567094, -0.0647642, 0.0143582
2023, 06, 06, 12, 31, 54, 023, 13.0218, 2, 8.17674, -0.424139, 1.39162, -0.00565052, -0.0641458, 0.0142748
2023, 06, 06, 12, 31, 54, 042, 13.0419, 2, 8.17674, -0.424139, 1.39036, -0.0055912, -0.0629146, 0.0143789
2023, 06, 06, 12, 31, 54, 067, 13.0619, 2, 8.17574, -0.430079, 1.39051, -0.00568673, -0.0618649, 0.0142869
2023, 06, 06, 12, 31, 54, 083, 13.0819, 2, 8.17574, -0.430079, 1.39065, -0.00546083, -0.060896, 0.0139875
2023, 06, 06, 12, 31, 54, 102, 13.102, 2, 8.17624, -0.435638, 1.3915, -0.0053471, -0.0593002, 0.014134
2023, 06, 06, 12, 31, 54, 127, 13.1219, 2, 8.17624, -0.435638, 1.39159, -0.00554193, -0.0582791, 0.0139665
2023, 06, 06, 12, 31, 54, 146, 13.142, 2, 8.17709, -0.438673, 1.38918, -0.00531797, -0.0565507, 0.013858
2023, 06, 06, 12, 31, 54, 167, 13.1619, 2, 8.17743, -0.439376, 1.38925, -0.00512038, -0.055114, 0.0141589
2023, 06, 06, 12, 31, 54, 187, 13.1824, 2, 8.17696, -0.439969, 1.38931, -0.00521014, -0.0542557, 0.0140009
2023, 06, 06, 12, 31, 54, 203, 13.2018, 2, 8.17696, -0.439969, 1.38907, -0.00525386, -0.0521418, 0.0138128
2023, 06, 06, 12, 31, 54, 226, 13.2219, 2, 8.17744, -0.440481, 1.38916, -0.0052965, -0.0507965, 0.0140999
2023, 06, 06, 12, 31, 54, 244, 13.2419, 2, 8.17744, -0.440481, 1.38765, -0.00519916, -0.05011, 0.0138168
2023, 06, 06, 12, 31, 54, 262, 13.262, 2, 8.17627, -0.439644, 1.38776, -0.00567082, -0.0481162, 0.0137647
2023, 06, 06, 12, 31, 54, 282, 13.2819, 2, 8.17627, -0.439644, 1.38787, -0.00588117, -0.0467946, 0.0139125
2023, 06, 06, 12, 31, 54, 306, 13.302, 2, 8.17697, -0.445901, 1.38863, -0.00555386, -0.0458903, 0.0136958
2023, 06, 06, 12, 31, 54, 325, 13.3219, 2, 8.17647, -0.447638, 1.38878, -0.00568809, -0.0445708, 0.0138782
2023, 06, 06, 12, 31, 54, 345, 13.342, 2, 8.17584, -0.450652, 1.38896, -0.00572855, -0.0432838, 0.0139404
2023, 06, 06, 12, 31, 54, 366, 13.3623, 2, 8.17584, -0.450652, 1.38749, -0.0056986, -0.0416699, 0.0135219
2023, 06, 06, 12, 31, 54, 383, 13.3819, 2, 8.17481, -0.448629, 1.38766, -0.00551275, -0.0407091, 0.0137971
2023, 06, 06, 12, 31, 54, 404, 13.4019, 2, 8.17481, -0.448629, 1.38831, -0.00588819, -0.0397183, 0.0137497
2023, 06, 06, 12, 31, 54, 423, 13.4218, 2, 8.17463, -0.449067, 1.38847, -0.00621652, -0.0384135, 0.0134331
2023, 06, 06, 12, 31, 54, 445, 13.4419, 2, 8.17463, -0.449067, 1.38766, -0.00595354, -0.0374497, 0.0137786
2023, 06, 06, 12, 31, 54, 464, 13.4619, 2, 8.17344, -0.449079, 1.38783, -0.00617871, -0.0366151, 0.0135263
2023, 06, 06, 12, 31, 54, 483, 13.482, 2, 8.17344, -0.449079, 1.38798, -0.00683594, -0.0355619, 0.0135105
2023, 06, 06, 12, 31, 54, 503, 13.5019, 2, 8.17344, -0.449079, 1.38978, -0.00640419, -0.0346546, 0.0137104
2023, 06, 06, 12, 31, 54, 522, 13.5219, 2, 8.17367, -0.449767, 1.38991, -0.0060825, -0.0342529, 0.0132364
2023, 06, 06, 12, 31, 54, 542, 13.5419, 2, 8.17367, -0.449767, 1.39004, -0.00610646, -0.0335468, 0.0135018
2023, 06, 06, 12, 31, 54, 563, 13.5619, 2, 8.17243, -0.456367, 1.39002, -0.00600135, -0.0325381, 0.0136645
2023, 06, 06, 12, 31, 54, 585, 13.5828, 2, 8.17243, -0.456367, 1.39017, -0.00539466, -0.0319062, 0.0130731
2023, 06, 06, 12, 31, 54, 603, 13.6019, 2, 8.16968, -0.456041, 1.39205, -0.00499632, -0.0310239, 0.0133628
2023, 06, 06, 12, 31, 54, 626, 13.622, 2, 8.16906, -0.45557, 1.39218, -0.00549423, -0.0306551, 0.013508
2023, 06, 06, 12, 31, 54, 645, 13.6419, 2, 8.16756, -0.453294, 1.3923, -0.00514976, -0.0297959, 0.0131422
2023, 06, 06, 12, 31, 54, 665, 13.6619, 2, 8.16756, -0.453294, 1.39196, -0.00451166, -0.0290926, 0.013278
2023, 06, 06, 12, 31, 54, 683, 13.6819, 2, 8.16586, -0.458257, 1.39205, -0.00476671, -0.0290924, 0.0131811
2023, 06, 06, 12, 31, 54, 703, 13.7019, 2, 8.16586, -0.458257, 1.39834, -0.00488942, -0.0283843, 0.0130451
2023, 06, 06, 12, 31, 54, 724, 13.7219, 2, 8.1643, -0.457853, 1.39844, -0.0045565, -0.0277651, 0.0132015
2023, 06, 06, 12, 31, 54, 744, 13.7425, 2, 8.1643, -0.457853, 1.40107, -0.00427042, -0.0277085, 0.012936
2023, 06, 06, 12, 31, 54, 764, 13.7619, 2, 8.1643, -0.457853, 1.40114, -0.00422074, -0.0272006, 0.0127856
2023, 06, 06, 12, 31, 54, 784, 13.7819, 2, 8.16183, -0.456989, 1.4012, -0.00393902, -0.0269221, 0.0130082
2023, 06, 06, 12, 31, 54, 807, 13.8019, 2, 8.16183, -0.456989, 1.40088, -0.00366996, -0.0270291, 0.0126889
2023, 06, 06, 12, 31, 54, 826, 13.8219, 2, 8.1572, -0.456844, 1.40095, -0.0040921, -0.0267254, 0.0125578
2023, 06, 06, 12, 31, 54, 842, 13.8419, 2, 8.1572, -0.456844, 1.40105, -0.00394368, -0.0266533, 0.0129812
2023, 06, 06, 12, 31, 54, 862, 13.8619, 2, 8.15421, -0.458061, 1.39953, -0.0039952, -0.0268722, 0.0126778
2023, 06, 06, 12, 31, 54, 884, 13.882, 2, 8.15181, -0.45715, 1.39962, -0.00447548, -0.0268428, 0.0123647
2023, 06, 06, 12, 31, 54, 904, 13.902, 2, 8.15028, -0.459197, 1.39886, -0.00417955, -0.0267346, 0.012699
2023, 06, 06, 12, 31, 54, 923, 13.9219, 2, 8.15028, -0.459197, 1.39897, -0.00411827, -0.0271381, 0.0125331
2023, 06, 06, 12, 31, 54, 944, 13.9419, 2, 8.14421, -0.45637, 1.39912, -0.00413144, -0.0270409, 0.0124859
2023, 06, 06, 12, 31, 54, 966, 13.9619, 2, 8.14421, -0.45637, 1.3979, -0.00396047, -0.0267868, 0.0125878
2023, 06, 06, 12, 31, 54, 984, 13.9826, 2, 8.13885, -0.453526, 1.39807, -0.00392192, -0.027407, 0.0122662
2023, 06, 06, 12, 31, 55, 008, 14.0019, 2, 8.13885, -0.453526, 1.39944, -0.00393182, -0.0272832, 0.0125288
2023, 06, 06, 12, 31, 55, 025, 14.0219, 2, 8.13377, -0.449053, 1.39959, -0.00409895, -0.0269193, 0.0126038
2023, 06, 06, 12, 31, 55, 043, 14.0424, 2, 8.13377, -0.449053, 1.39972, -0.0039599, -0.0271922, 0.0122319
2023, 06, 06, 12, 31, 55, 062, 14.062, 2, 8.13377, -0.449053, 1.3979, -0.00353591, -0.0269573, 0.0124834
2023, 06, 06, 12, 31, 55, 082, 14.0818, 2, 8.12997, -0.450981, 1.39801, -0.00375495, -0.0267781, 0.0124417
2023, 06, 06, 12, 31, 55, 103, 14.1019, 2, 8.12997, -0.450981, 1.39692, -0.00317061, -0.0270937, 0.0121384
2023, 06, 06, 12, 31, 55, 129, 14.1219, 2, 8.12674, -0.451474, 1.397, -0.0028861, -0.0267446, 0.0121893
2023, 06, 06, 12, 31, 55, 146, 14.1419, 2, 8.12674, -0.451474, 1.39704, -0.00348442, -0.0268377, 0.0122303
2023, 06, 06, 12, 31, 55, 164, 14.1619, 2, 8.1199, -0.446764, 1.39654, -0.0030235, -0.0268486, 0.0121593
2023, 06, 06, 12, 31, 55, 186, 14.1819, 2, 8.1199, -0.446764, 1.3966, -0.00242208, -0.0267668, 0.0122156
2023, 06, 06, 12, 31, 55, 202, 14.2019, 2, 8.1158, -0.444571, 1.39754, -0.00252068, -0.0271441, 0.0122517
2023, 06, 06, 12, 31, 55, 222, 14.2219, 2, 8.11464, -0.448453, 1.3976, -0.00247659, -0.0269213, 0.0121099
2023, 06, 06, 12, 31, 55, 243, 14.242, 2, 8.1131, -0.451068, 1.39767, -0.00211014, -0.0269657, 0.0121281
2023, 06, 06, 12, 31, 55, 265, 14.2618, 2, 8.1131, -0.451068, 1.39605, -0.00199138, -0.0274072, 0.0120196
2023, 06, 06, 12, 31, 55, 291, 14.2819, 2, 8.11268, -0.454911, 1.39614, -0.0022898, -0.0271379, 0.0119079
2023, 06, 06, 12, 31, 55, 304, 14.3018, 2, 8.11268, -0.454911, 1.39556, -0.00216162, -0.0270102, 0.0122096
2023, 06, 06, 12, 31, 55, 325, 14.3225, 2, 8.10838, -0.454891, 1.39563, -0.00171533, -0.0271322, 0.0119066
2023, 06, 06, 12, 31, 55, 344, 14.3418, 2, 8.10838, -0.454891, 1.3957, -0.00197035, -0.0269943, 0.0116377
2023, 06, 06, 12, 31, 55, 363, 14.3618, 2, 8.10193, -0.456525, 1.39432, -0.00158111, -0.0270911, 0.0120779
2023, 06, 06, 12, 31, 55, 382, 14.3819, 2, 8.10193, -0.456525, 1.39437, -0.00115341, -0.0271608, 0.0119967
2023, 06, 06, 12, 31, 55, 405, 14.4019, 2, 8.10193, -0.456525, 1.39616, -0.0016018, -0.0269748, 0.0116351
2023, 06, 06, 12, 31, 55, 428, 14.4221, 2, 8.09822, -0.456624, 1.39614, -0.00127568, -0.0271305, 0.0118605
2023, 06, 06, 12, 31, 55, 442, 14.4418, 2, 8.09822, -0.456624, 1.39608, -0.00135451, -0.0271578, 0.0116181
2023, 06, 06, 12, 31, 55, 466, 14.4619, 2, 8.09298, -0.456458, 1.39788, -0.00185023, -0.0268471, 0.0115026
2023, 06, 06, 12, 31, 55, 485, 14.4819, 2, 8.09298, -0.456458, 1.39782, -0.00140906, -0.026898, 0.0118629
2023, 06, 06, 12, 31, 55, 503, 14.502, 2, 8.08941, -0.463736, 1.39848, -0.00167193, -0.0270093, 0.0115629
2023, 06, 06, 12, 31, 55, 522, 14.5218, 2, 8.08941, -0.463736, 1.39842, -0.0021298, -0.026795, 0.0115959
2023, 06, 06, 12, 31, 55, 542, 14.5418, 2, 8.08751, -0.466356, 1.39837, -0.00189068, -0.0268218, 0.0117663
2023, 06, 06, 12, 31, 55, 562, 14.5618, 2, 8.08267, -0.46392, 1.39707, -0.00183769, -0.0269745, 0.0112355
2023, 06, 06, 12, 31, 55, 584, 14.5819, 2, 8.07806, -0.459447, 1.39701, -0.00212955, -0.0267257, 0.0115354
2023, 06, 06, 12, 31, 55, 602, 14.6018, 2, 8.07806, -0.459447, 1.39721, -0.00220393, -0.026736, 0.0118744
2023, 06, 06, 12, 31, 55, 622, 14.6219, 2, 8.07311, -0.460653, 1.39712, -0.00229578, -0.0269099, 0.011357
2023, 06, 06, 12, 31, 55, 644, 14.6419, 2, 8.07311, -0.460653, 1.39706, -0.00243511, -0.0267588, 0.0114434
2023, 06, 06, 12, 31, 55, 662, 14.6618, 2, 8.07081, -0.463709, 1.39928, -0.0029088, -0.0265579, 0.0116775
2023, 06, 06, 12, 31, 55, 683, 14.6818, 2, 8.07081, -0.463709, 1.39924, -0.0028205, -0.0263962, 0.0113821
2023, 06, 06, 12, 31, 55, 707, 14.7024, 2, 8.07081, -0.463709, 1.4017, -0.00285879, -0.026351, 0.0115642
2023, 06, 06, 12, 31, 55, 722, 14.7218, 2, 8.06391, -0.46198, 1.40166, -0.00326578, -0.0262906, 0.0116996
2023, 06, 06, 12, 31, 55, 744, 14.7419, 2, 8.06391, -0.46198, 1.40162, -0.00279549, -0.0260141, 0.0114692
