Year, Month, Day, Hour, Minute, Second, Millisecond, taskTime, state, pos.x, pos.y, pos.z, eulerAngle.x, eulerAngle.y, eulerAngle.z
2023, 06, 06, 12, 34, 41, 848, 0.581192, 2, 7.57231, 0.305713, 1.27356, -0.00177451, -0.0208996, -0.00110347
2023, 06, 06, 12, 34, 41, 865, 0.601102, 2, 7.57208, 0.302415, 1.27779, -0.00193168, -0.0202595, -0.00127769
2023, 06, 06, 12, 34, 41, 888, 0.621326, 2, 7.57208, 0.302415, 1.28027, -0.00278082, -0.0147745, -0.00140145
2023, 06, 06, 12, 34, 41, 906, 0.641128, 2, 7.5701, 0.305152, 1.28549, -0.0037496, -0.00789697, -0.000799564
2023, 06, 06, 12, 34, 41, 926, 0.661126, 2, 7.5701, 0.305152, 1.28778, -0.00478477, -0.00196212, -0.000979607
2023, 06, 06, 12, 34, 41, 943, 0.681106, 2, 7.57024, 0.302491, 1.29002, -0.00603207, 0.00246582, -0.00110065
2023, 06, 06, 12, 34, 41, 963, 0.70108, 2, 7.57024, 0.302491, 1.29374, -0.00678039, 0.00559852, -0.000675297
2023, 06, 06, 12, 34, 41, 983, 0.721089, 2, 7.5691, 0.299848, 1.2956, -0.00746507, 0.007794, -0.00079862
2023, 06, 06, 12, 34, 42, 007, 0.74112, 2, 7.56849, 0.300611, 1.30057, -0.00820559, 0.0105025, -0.00101561
2023, 06, 06, 12, 34, 42, 026, 0.761102, 2, 7.5686, 0.298629, 1.30205, -0.00867682, 0.0128428, -0.000504174
2023, 06, 06, 12, 34, 42, 044, 0.781101, 2, 7.5686, 0.298629, 1.30335, -0.00893172, 0.0140629, -0.000653639
2023, 06, 06, 12, 34, 42, 063, 0.801104, 2, 7.56735, 0.298189, 1.30505, -0.00956428, 0.0153037, -0.000921469
2023, 06, 06, 12, 34, 42, 083, 0.821089, 2, 7.56735, 0.298189, 1.30611, -0.00971665, 0.0164812, -0.000428391
2023, 06, 06, 12, 34, 42, 104, 0.841152, 2, 7.56738, 0.294753, 1.31019, -0.00990411, 0.0165979, -0.000604167
2023, 06, 06, 12, 34, 42, 127, 0.86176, 2, 7.56738, 0.294753, 1.31098, -0.0101306, 0.0169986, -0.000633789
2023, 06, 06, 12, 34, 42, 146, 0.88211, 2, 7.56793, 0.292379, 1.31165, -0.0105669, 0.0170496, -0.000206668
2023, 06, 06, 12, 34, 42, 166, 0.901492, 2, 7.56793, 0.292379, 1.31331, -0.010619, 0.0160395, -0.000589854
2023, 06, 06, 12, 34, 42, 186, 0.921089, 2, 7.56793, 0.292379, 1.31386, -0.010585, 0.0158324, -0.000631476
2023, 06, 06, 12, 34, 42, 206, 0.9412, 2, 7.56865, 0.287235, 1.31669, -0.0112362, 0.0150417, -0.000124044
2023, 06, 06, 12, 34, 42, 225, 0.961196, 2, 7.56865, 0.287235, 1.3172, -0.0108665, 0.0137918, -0.000396529
2023, 06, 06, 12, 34, 42, 246, 0.981158, 2, 7.56957, 0.282154, 1.3177, -0.0108515, 0.0131677, -0.000316834
2023, 06, 06, 12, 34, 42, 263, 1.0011, 2, 7.56957, 0.282154, 1.31735, -0.0115125, 0.0116745, 0.000187373
2023, 06, 06, 12, 34, 42, 283, 1.02109, 2, 7.57027, 0.281661, 1.31777, -0.0110466, 0.0104022, 5.09491e-05
2023, 06, 06, 12, 34, 42, 304, 1.04108, 2, 7.57038, 0.278971, 1.32059, -0.0105676, 0.00906127, 0.000175673
2023, 06, 06, 12, 34, 42, 326, 1.06108, 2, 7.57083, 0.279263, 1.32099, -0.0105061, 0.00714619, 0.000311527
2023, 06, 06, 12, 34, 42, 344, 1.08112, 2, 7.57083, 0.279263, 1.32137, -0.0105461, 0.00585354, 0.000213505
2023, 06, 06, 12, 34, 42, 364, 1.10121, 2, 7.57159, 0.276884, 1.32205, -0.0101908, 0.0044587, 0.000575775
2023, 06, 06, 12, 34, 42, 385, 1.12114, 2, 7.57159, 0.276884, 1.32238, -0.00987661, 0.00238072, 0.00039859
2023, 06, 06, 12, 34, 42, 404, 1.14113, 2, 7.5739, 0.273494, 1.32433, -0.0103669, 0.00111318, 0.000481033
2023, 06, 06, 12, 34, 42, 426, 1.16116, 2, 7.5739, 0.273494, 1.32463, -0.00993072, -0.000374948, 0.000843208
2023, 06, 06, 12, 34, 42, 446, 1.18115, 2, 7.57548, 0.269115, 1.32488, -0.00927804, -0.00230479, 0.000566953
2023, 06, 06, 12, 34, 42, 464, 1.2011, 2, 7.57548, 0.269115, 1.32607, -0.00946411, -0.00369933, 0.000842499
2023, 06, 06, 12, 34, 42, 486, 1.22116, 2, 7.57548, 0.269115, 1.32631, -0.00934544, -0.00526028, 0.000893745
2023, 06, 06, 12, 34, 42, 505, 1.24109, 2, 7.57608, 0.265879, 1.32825, -0.00879484, -0.00697872, 0.000596477
2023, 06, 06, 12, 34, 42, 528, 1.26119, 2, 7.57608, 0.265879, 1.3285, -0.0081303, -0.00835878, 0.00107722
2023, 06, 06, 12, 34, 42, 549, 1.28112, 2, 7.57978, 0.261851, 1.32875, -0.00809584, -0.0100928, 0.00093346
2023, 06, 06, 12, 34, 42, 565, 1.3011, 2, 7.57978, 0.261851, 1.32779, -0.00791372, -0.0114744, 0.00067838
2023, 06, 06, 12, 34, 42, 584, 1.3211, 2, 7.58258, 0.259152, 1.32803, -0.00719422, -0.0126304, 0.00120063
2023, 06, 06, 12, 34, 42, 605, 1.34111, 2, 7.58258, 0.259152, 1.32995, -0.00695893, -0.0143609, 0.00106363
2023, 06, 06, 12, 34, 42, 624, 1.3611, 2, 7.58488, 0.25494, 1.32835, -0.0067183, -0.01558, 0.000925229
2023, 06, 06, 12, 34, 42, 649, 1.38112, 2, 7.58464, 0.255526, 1.32855, -0.00663045, -0.0166889, 0.00114403
2023, 06, 06, 12, 34, 42, 667, 1.40113, 2, 7.58505, 0.252984, 1.32759, -0.00668453, -0.0180061, 0.00103475
2023, 06, 06, 12, 34, 42, 683, 1.4211, 2, 7.58505, 0.252984, 1.32782, -0.00593739, -0.0188013, 0.001317
2023, 06, 06, 12, 34, 42, 704, 1.44108, 2, 7.58529, 0.251451, 1.32981, -0.00602868, -0.0197802, 0.00107061
2023, 06, 06, 12, 34, 42, 723, 1.4611, 2, 7.58529, 0.251451, 1.33032, -0.00652077, -0.020786, 0.00113314
2023, 06, 06, 12, 34, 42, 746, 1.48123, 2, 7.58717, 0.249019, 1.33053, -0.00562887, -0.0215113, 0.00147087
2023, 06, 06, 12, 34, 42, 763, 1.50112, 2, 7.58717, 0.249019, 1.33039, -0.0051123, -0.0223176, 0.0010447
2023, 06, 06, 12, 34, 42, 784, 1.52108, 2, 7.58717, 0.249019, 1.33063, -0.00556307, -0.0231589, 0.00124546
2023, 06, 06, 12, 34, 42, 803, 1.54109, 2, 7.5915, 0.244306, 1.33282, -0.005645, -0.0237009, 0.0014844
2023, 06, 06, 12, 34, 42, 824, 1.56109, 2, 7.5915, 0.244306, 1.33452, -0.00553689, -0.0240848, 0.00108494
2023, 06, 06, 12, 34, 42, 846, 1.58115, 2, 7.59759, 0.239675, 1.33485, -0.00534163, -0.0242911, 0.0015548
2023, 06, 06, 12, 34, 42, 865, 1.60115, 2, 7.59759, 0.239675, 1.33316, -0.00565757, -0.0245632, 0.00153311
2023, 06, 06, 12, 34, 42, 884, 1.6211, 2, 7.59911, 0.23673, 1.33348, -0.00597431, -0.0245871, 0.00106583
2023, 06, 06, 12, 34, 42, 904, 1.64112, 2, 7.59911, 0.23673, 1.33568, -0.0054414, -0.024715, 0.00162031
2023, 06, 06, 12, 34, 42, 923, 1.66109, 2, 7.60626, 0.237982, 1.33704, -0.00559841, -0.0252102, 0.00152653
2023, 06, 06, 12, 34, 42, 945, 1.68108, 2, 7.60626, 0.237982, 1.33732, -0.00583616, -0.0250967, 0.00127983
2023, 06, 06, 12, 34, 42, 964, 1.70108, 2, 7.61122, 0.238887, 1.33847, -0.0056841, -0.025169, 0.00152994
2023, 06, 06, 12, 34, 42, 984, 1.72108, 2, 7.61437, 0.236529, 1.33876, -0.00600182, -0.0255735, 0.00141739
2023, 06, 06, 12, 34, 43, 004, 1.74108, 2, 7.61703, 0.235582, 1.34043, -0.00585109, -0.0254766, 0.00154036
2023, 06, 06, 12, 34, 43, 024, 1.76109, 2, 7.61703, 0.235582, 1.33964, -0.00624409, -0.0256867, 0.00160622
2023, 06, 06, 12, 34, 43, 043, 1.78108, 2, 7.62286, 0.235259, 1.33996, -0.00667428, -0.0259492, 0.00154232
2023, 06, 06, 12, 34, 43, 066, 1.80109, 2, 7.62286, 0.235259, 1.33969, -0.00584713, -0.0257823, 0.00169986
2023, 06, 06, 12, 34, 43, 084, 1.82108, 2, 7.62636, 0.234422, 1.33999, -0.00559767, -0.0261421, 0.0014499
2023, 06, 06, 12, 34, 43, 105, 1.84118, 2, 7.62636, 0.234422, 1.34145, -0.00576926, -0.0261055, 0.00168268
2023, 06, 06, 12, 34, 43, 127, 1.86108, 2, 7.62636, 0.234422, 1.34052, -0.00549125, -0.0259068, 0.00176786
2023, 06, 06, 12, 34, 43, 144, 1.88111, 2, 7.6321, 0.235548, 1.34083, -0.005349, -0.0262318, 0.00133915
2023, 06, 06, 12, 34, 43, 165, 1.90108, 2, 7.6321, 0.235548, 1.3394, -0.00546734, -0.0262151, 0.00166547
2023, 06, 06, 12, 34, 43, 185, 1.92108, 2, 7.63558, 0.233395, 1.3397, -0.00590151, -0.0261192, 0.00166776
2023, 06, 06, 12, 34, 43, 206, 1.9411, 2, 7.63558, 0.233395, 1.34159, -0.00556817, -0.0260443, 0.00139048
2023, 06, 06, 12, 34, 43, 230, 1.96123, 2, 7.64103, 0.233308, 1.34067, -0.00513921, -0.0259195, 0.00181973
2023, 06, 06, 12, 34, 43, 246, 1.98114, 2, 7.64103, 0.233308, 1.34104, -0.00512242, -0.0261148, 0.00151173
2023, 06, 06, 12, 34, 43, 266, 2.00116, 2, 7.64735, 0.235742, 1.34013, -0.00510478, -0.0256637, 0.00147434
2023, 06, 06, 12, 34, 43, 284, 2.0211, 2, 7.64735, 0.235742, 1.34049, -0.0048336, -0.0256963, 0.00172132
2023, 06, 06, 12, 34, 43, 305, 2.04109, 2, 7.64859, 0.232543, 1.3422, -0.00453472, -0.0259278, 0.00163514
2023, 06, 06, 12, 34, 43, 324, 2.06113, 2, 7.65224, 0.232915, 1.34123, -0.00451898, -0.0255245, 0.00153463
2023, 06, 06, 12, 34, 43, 344, 2.08108, 2, 7.65547, 0.233208, 1.34157, -0.00485437, -0.0256844, 0.00137651
2023, 06, 06, 12, 34, 43, 364, 2.1022, 2, 7.65547, 0.233208, 1.34006, -0.0046693, -0.0254894, 0.00150047
2023, 06, 06, 12, 34, 43, 385, 2.1211, 2, 7.65937, 0.232777, 1.34039, -0.00413528, -0.0254335, 0.00173574
2023, 06, 06, 12, 34, 43, 404, 2.14142, 2, 7.65937, 0.232777, 1.34239, -0.00396805, -0.0258481, 0.00145018
2023, 06, 06, 12, 34, 43, 424, 2.16109, 2, 7.66649, 0.235662, 1.34289, -0.0042069, -0.0256247, 0.00166835
2023, 06, 06, 12, 34, 43, 449, 2.18115, 2, 7.66649, 0.235662, 1.34318, -0.00397841, -0.0257352, 0.00191669
2023, 06, 06, 12, 34, 43, 464, 2.20111, 2, 7.67326, 0.239339, 1.34357, -0.00330859, -0.0260228, 0.00165792
2023, 06, 06, 12, 34, 43, 489, 2.22113, 2, 7.67326, 0.239339, 1.34387, -0.00383317, -0.0257698, 0.0019825
2023, 06, 06, 12, 34, 43, 508, 2.2411, 2, 7.68112, 0.242083, 1.34566, -0.00406424, -0.0260554, 0.00197046
2023, 06, 06, 12, 34, 43, 524, 2.26112, 2, 7.68112, 0.242083, 1.34526, -0.00343203, -0.0259284, 0.00167437
2023, 06, 06, 12, 34, 43, 546, 2.2822, 2, 7.68112, 0.242083, 1.34559, -0.00356877, -0.0260677, 0.00212319
2023, 06, 06, 12, 34, 43, 566, 2.30113, 2, 7.68657, 0.242471, 1.34514, -0.00360195, -0.0266143, 0.00203702
2023, 06, 06, 12, 34, 43, 586, 2.32242, 2, 7.68657, 0.242471, 1.34546, -0.00323227, -0.0259989, 0.0018974
2023, 06, 06, 12, 34, 43, 607, 2.34119, 2, 7.69485, 0.245534, 1.34717, -0.00314038, -0.0263633, 0.00236803
2023, 06, 06, 12, 34, 43, 625, 2.36109, 2, 7.69485, 0.245534, 1.34877, -0.00272749, -0.0266529, 0.00207779
2023, 06, 06, 12, 34, 43, 650, 2.3811, 2, 7.69898, 0.246555, 1.34909, -0.00273933, -0.025827, 0.00193678
2023, 06, 06, 12, 34, 43, 664, 2.4011, 2, 7.70291, 0.249436, 1.34816, -0.0026872, -0.0263617, 0.00230093
2023, 06, 06, 12, 34, 43, 688, 2.42115, 2, 7.70404, 0.24709, 1.34847, -0.00195618, -0.0264388, 0.00219274
2023, 06, 06, 12, 34, 43, 706, 2.4411, 2, 7.70404, 0.24709, 1.35013, -0.00232882, -0.0262151, 0.00205097
2023, 06, 06, 12, 34, 43, 724, 2.46114, 2, 7.71128, 0.25191, 1.34965, -0.00247142, -0.0270372, 0.00203271
2023, 06, 06, 12, 34, 43, 745, 2.48109, 2, 7.71128, 0.25191, 1.34999, -0.00205147, -0.0265802, 0.00206592
2023, 06, 06, 12, 34, 43, 767, 2.50112, 2, 7.71434, 0.248252, 1.34895, -0.00167518, -0.0263935, 0.00226342
2023, 06, 06, 12, 34, 43, 786, 2.52118, 2, 7.71434, 0.248252, 1.34929, -0.00139193, -0.0270038, 0.00215634
2023, 06, 06, 12, 34, 43, 805, 2.54111, 2, 7.71835, 0.249836, 1.351, -0.00182695, -0.0266373, 0.00211366
2023, 06, 06, 12, 34, 43, 824, 2.56109, 2, 7.71835, 0.249836, 1.34937, -0.00151833, -0.0267417, 0.00242424
2023, 06, 06, 12, 34, 43, 849, 2.58113, 2, 7.71835, 0.249836, 1.34968, -0.000763549, -0.0272145, 0.00208168
2023, 06, 06, 12, 34, 43, 865, 2.60112, 2, 7.72374, 0.250505, 1.34919, -0.00158148, -0.0268964, 0.00217972
2023, 06, 06, 12, 34, 43, 883, 2.62109, 2, 7.72374, 0.250505, 1.34949, -0.00153306, -0.0269356, 0.00232966
2023, 06, 06, 12, 34, 43, 906, 2.64113, 2, 7.72905, 0.251503, 1.35115, -0.00109559, -0.0270706, 0.00207482
2023, 06, 06, 12, 34, 43, 924, 2.66113, 2, 7.72905, 0.251503, 1.34951, -0.00129639, -0.0272702, 0.0023299
2023, 06, 06, 12, 34, 43, 946, 2.68112, 2, 7.73546, 0.251966, 1.34984, -0.001087, -0.0273747, 0.00213414
2023, 06, 06, 12, 34, 43, 967, 2.70111, 2, 7.73546, 0.251966, 1.35002, -0.00105976, -0.0271038, 0.00202301
2023, 06, 06, 12, 34, 43, 983, 2.7211, 2, 7.74167, 0.253222, 1.35034, -0.0011264, -0.0273557, 0.00254403
2023, 06, 06, 12, 34, 44, 006, 2.7411, 2, 7.74306, 0.250823, 1.35202, -0.000784502, -0.0273671, 0.00211263
2023, 06, 06, 12, 34, 44, 023, 2.76115, 2, 7.74416, 0.249914, 1.35073, -0.00111841, -0.0270092, 0.00206118
2023, 06, 06, 12, 34, 44, 045, 2.78111, 2, 7.74416, 0.249914, 1.35098, -0.00108935, -0.0273928, 0.00238978
2023, 06, 06, 12, 34, 44, 064, 2.80112, 2, 7.74624, 0.24867, 1.34973, -0.000674042, -0.0274822, 0.00199693
2023, 06, 06, 12, 34, 44, 088, 2.82127, 2, 7.74624, 0.24867, 1.34998, -0.000730764, -0.0273271, 0.00215605
2023, 06, 06, 12, 34, 44, 109, 2.84112, 2, 7.7542, 0.248799, 1.35167, -0.000963918, -0.0278033, 0.00211985
2023, 06, 06, 12, 34, 44, 125, 2.86111, 2, 7.7542, 0.248799, 1.35037, -0.00101325, -0.0276204, 0.00192183
2023, 06, 06, 12, 34, 44, 144, 2.8811, 2, 7.76486, 0.254221, 1.35057, -0.000496638, -0.0274779, 0.00229013
2023, 06, 06, 12, 34, 44, 164, 2.90109, 2, 7.76486, 0.254221, 1.34934, -0.000739332, -0.0280912, 0.00189816
2023, 06, 06, 12, 34, 44, 188, 2.92116, 2, 7.76486, 0.254221, 1.34953, -0.00128988, -0.0276605, 0.0018901
2023, 06, 06, 12, 34, 44, 204, 2.94109, 2, 7.77461, 0.260082, 1.35138, -0.000903941, -0.0275784, 0.0022629
2023, 06, 06, 12, 34, 44, 226, 2.96185, 2, 7.77461, 0.260082, 1.35008, -0.000896774, -0.0282746, 0.00185839
2023, 06, 06, 12, 34, 44, 252, 2.9812, 2, 7.77977, 0.258965, 1.35025, -0.00134834, -0.0280502, 0.00206484
2023, 06, 06, 12, 34, 44, 266, 3.00117, 2, 7.77977, 0.258965, 1.35095, -0.0013567, -0.0283855, 0.00204049
2023, 06, 06, 12, 34, 44, 283, 3.02111, 2, 7.78751, 0.262614, 1.35095, -0.00112301, -0.0289024, 0.00175193
2023, 06, 06, 12, 34, 44, 305, 3.04117, 2, 7.78751, 0.262614, 1.35281, -0.000898978, -0.0288826, 0.00203287
2023, 06, 06, 12, 34, 44, 324, 3.0611, 2, 7.80169, 0.26904, 1.35132, -0.00098813, -0.0290696, 0.00196825
2023, 06, 06, 12, 34, 44, 346, 3.08109, 2, 7.80169, 0.26904, 1.35149, -0.000922692, -0.0290978, 0.00177417
2023, 06, 06, 12, 34, 44, 364, 3.10147, 2, 7.81408, 0.274337, 1.35065, -0.000717368, -0.0290071, 0.00221559
2023, 06, 06, 12, 34, 44, 390, 3.12134, 2, 7.82042, 0.276468, 1.35084, -0.000932466, -0.0294379, 0.00187909
2023, 06, 06, 12, 34, 44, 404, 3.1411, 2, 7.82782, 0.278882, 1.35247, -0.00103092, -0.0292963, 0.0017761
2023, 06, 06, 12, 34, 44, 425, 3.16116, 2, 7.82782, 0.278882, 1.35105, -0.00128509, -0.0294171, 0.00219889
2023, 06, 06, 12, 34, 44, 446, 3.18112, 2, 7.84099, 0.283029, 1.35127, -0.00107427, -0.0299029, 0.00164724
2023, 06, 06, 12, 34, 44, 464, 3.2011, 2, 7.84099, 0.283029, 1.35118, -0.000686892, -0.0294896, 0.00166204
2023, 06, 06, 12, 34, 44, 487, 3.22114, 2, 7.85048, 0.284238, 1.35141, -0.00129001, -0.0299267, 0.00190896
2023, 06, 06, 12, 34, 44, 506, 3.24113, 2, 7.85048, 0.284238, 1.35329, -0.00135696, -0.0301433, 0.0015487
2023, 06, 06, 12, 34, 44, 524, 3.2611, 2, 7.8641, 0.288823, 1.35127, -0.000775017, -0.0298451, 0.00173169
2023, 06, 06, 12, 34, 44, 543, 3.28108, 2, 7.8641, 0.288823, 1.35148, -0.00129367, -0.0305306, 0.00172614
2023, 06, 06, 12, 34, 44, 564, 3.3011, 2, 7.8641, 0.288823, 1.35347, -0.00153648, -0.0304221, 0.00157043
2023, 06, 06, 12, 34, 44, 587, 3.32112, 2, 7.87298, 0.291609, 1.35367, -0.00108603, -0.0300727, 0.00166783
2023, 06, 06, 12, 34, 44, 606, 3.34116, 2, 7.87298, 0.291609, 1.35522, -0.00127947, -0.0309571, 0.00156889
2023, 06, 06, 12, 34, 44, 627, 3.36113, 2, 7.88216, 0.292197, 1.35345, -0.00147326, -0.0306455, 0.00165925
2023, 06, 06, 12, 34, 44, 649, 3.38112, 2, 7.88216, 0.292197, 1.35366, -0.00172692, -0.0302682, 0.00164426
2023, 06, 06, 12, 34, 44, 664, 3.4011, 2, 7.88967, 0.290908, 1.35324, -0.00168738, -0.0310419, 0.00143651
2023, 06, 06, 12, 34, 44, 684, 3.4211, 2, 7.88967, 0.290908, 1.35347, -0.00177432, -0.0308614, 0.00163059
2023, 06, 06, 12, 34, 44, 703, 3.4411, 2, 7.89888, 0.294175, 1.35496, -0.00203667, -0.0308427, 0.00160486
2023, 06, 06, 12, 34, 44, 725, 3.46119, 2, 7.90656, 0.296798, 1.3537, -0.00183142, -0.0311718, 0.00159154
2023, 06, 06, 12, 34, 44, 743, 3.48108, 2, 7.91441, 0.298328, 1.35384, -0.00169307, -0.0310352, 0.00172601
2023, 06, 06, 12, 34, 44, 763, 3.50108, 2, 7.91441, 0.298328, 1.3521, -0.00165484, -0.0311539, 0.00133704
2023, 06, 06, 12, 34, 44, 786, 3.52108, 2, 7.92268, 0.299788, 1.35227, -0.00169501, -0.0313029, 0.00153254
2023, 06, 06, 12, 34, 44, 804, 3.5411, 2, 7.92268, 0.299788, 1.35375, -0.00170773, -0.0315012, 0.00175353
2023, 06, 06, 12, 34, 44, 823, 3.56108, 2, 7.94323, 0.30805, 1.35327, -0.00134983, -0.0316222, 0.00139483
2023, 06, 06, 12, 34, 44, 846, 3.58122, 2, 7.94323, 0.30805, 1.35338, -0.00156368, -0.0317622, 0.00155757
2023, 06, 06, 12, 34, 44, 864, 3.6012, 2, 7.95266, 0.311645, 1.3529, -0.0018177, -0.0319804, 0.00163591
2023, 06, 06, 12, 34, 44, 883, 3.62131, 2, 7.96058, 0.314867, 1.35301, -0.00124121, -0.0317257, 0.00142125
2023, 06, 06, 12, 34, 44, 906, 3.64113, 2, 7.96928, 0.316033, 1.35469, -0.00116484, -0.0319697, 0.00168557
2023, 06, 06, 12, 34, 44, 923, 3.6611, 2, 7.96928, 0.316033, 1.35406, -0.00136428, -0.0324659, 0.00157757
2023, 06, 06, 12, 34, 44, 946, 3.68109, 2, 7.98089, 0.315247, 1.35415, -0.000936683, -0.0319403, 0.00134807
2023, 06, 06, 12, 34, 44, 963, 3.70112, 2, 7.98089, 0.315247, 1.35288, -0.000715571, -0.0323939, 0.00162122
2023, 06, 06, 12, 34, 44, 983, 3.72111, 2, 7.98089, 0.315247, 1.35298, -0.000489985, -0.0331546, 0.00152275
2023, 06, 06, 12, 34, 45, 003, 3.74108, 2, 7.99734, 0.318033, 1.35444, -0.000849425, -0.0325423, 0.0013595
2023, 06, 06, 12, 34, 45, 024, 3.76108, 2, 7.99734, 0.318033, 1.35383, -0.000811923, -0.0329487, 0.00157665
2023, 06, 06, 12, 34, 45, 047, 3.78153, 2, 8.01094, 0.324858, 1.35393, -0.000324021, -0.0332901, 0.00141532
2023, 06, 06, 12, 34, 45, 066, 3.80112, 2, 8.01094, 0.324858, 1.35389, -0.000833955, -0.0327413, 0.00150425
2023, 06, 06, 12, 34, 45, 086, 3.82114, 2, 8.02839, 0.330216, 1.35399, -0.000730287, -0.0334274, 0.00153603
2023, 06, 06, 12, 34, 45, 103, 3.8411, 2, 8.02839, 0.330216, 1.35558, -0.000308212, -0.0335818, 0.00139276
2023, 06, 06, 12, 34, 45, 124, 3.86109, 2, 8.03944, 0.331441, 1.35742, -0.000750064, -0.033384, 0.00155506
2023, 06, 06, 12, 34, 45, 144, 3.88113, 2, 8.04646, 0.333657, 1.35753, -0.000668493, -0.033963, 0.00139523
2023, 06, 06, 12, 34, 45, 165, 3.90108, 2, 8.05369, 0.336883, 1.35583, -0.000805679, -0.0335536, 0.00133105
2023, 06, 06, 12, 34, 45, 186, 3.92114, 2, 8.05369, 0.336883, 1.35594, -0.000902321, -0.0335631, 0.00177662
2023, 06, 06, 12, 34, 45, 209, 3.94114, 2, 8.06419, 0.339251, 1.35732, -0.00041361, -0.0341377, 0.00134331
2023, 06, 06, 12, 34, 45, 229, 3.96118, 2, 8.06419, 0.339251, 1.35569, -0.000857132, -0.0338706, 0.00117988
