Year, Month, Day, Hour, Minute, Second, Millisecond, ros_time, state, pos.x, pos.y, pos.z
2023,06,01,20,23,56,529,1.68562e+09,     2,-2.86616,4.36622,1.3623
2023,06,01,20,23,56,549,1.68562e+09,     2,-2.86356,4.36659,1.3621
2023,06,01,20,23,56,569,1.68562e+09,     2,-2.85964,4.36774,1.36191
2023,06,01,20,23,56,589,1.68562e+09,     2,-2.85712,4.36813,1.36211
2023,06,01,20,23,56,609,1.68562e+09,     2,-2.85467,4.36851,1.36187
2023,06,01,20,23,56,630,1.68562e+09,     2,-2.85229,4.36885,1.36187
2023,06,01,20,23,56,651,1.68562e+09,     2,-2.84997,4.36918,1.36147
2023,06,01,20,23,56,670,1.68562e+09,     2,-2.84685,4.37145,1.36096
2023,06,01,20,23,56,689,1.68562e+09,     2,-2.8446,4.37189,1.35926
2023,06,01,20,23,56,711,1.68562e+09,     2,-2.84241,4.37233,1.3584
2023,06,01,20,23,56,729,1.68562e+09,     2,-2.84028,4.37276,1.35769
2023,06,01,20,23,56,748,1.68562e+09,     2,-2.83819,4.37319,1.35631
2023,06,01,20,23,56,770,1.68562e+09,     2,-2.83612,4.37405,1.35469
2023,06,01,20,23,56,792,1.68562e+09,     2,-2.83413,4.37449,1.3521
2023,06,01,20,23,56,809,1.68562e+09,     2,-2.8322,4.37491,1.34996
2023,06,01,20,23,56,829,1.68562e+09,     2,-2.8303,4.37532,1.34933
2023,06,01,20,23,56,850,1.68562e+09,     2,-2.82845,4.37574,1.34669
2023,06,01,20,23,56,870,1.68562e+09,     2,-2.82698,4.37758,1.34372
2023,06,01,20,23,56,889,1.68562e+09,     2,-2.8171,4.38579,1.35097
2023,06,01,20,23,56,911,1.68562e+09,     2,-2.81481,4.38646,1.34735
2023,06,01,20,23,56,930,1.68562e+09,     2,-2.81346,4.38685,1.34299
2023,06,01,20,23,56,950,1.68562e+09,     2,-2.81169,4.38738,1.33864
2023,06,01,20,23,56,969,1.68562e+09,     2,-2.81057,4.38897,1.33395
2023,06,01,20,23,56,990,1.68562e+09,     2,-2.80846,4.38968,1.32727
2023,06,01,20,23,57,008,1.68562e+09,     2,-2.80722,4.3901,1.32199
2023,06,01,20,23,57,030,1.68562e+09,     2,-2.80559,4.39064,1.3187
2023,06,01,20,23,57,049,1.68562e+09,     2,-2.804,4.39116,1.31297
2023,06,01,20,23,57,070,1.68562e+09,     2,-2.80256,4.39327,1.30705
2023,06,01,20,23,57,091,1.68562e+09,     2,-2.80106,4.39385,1.30022
2023,06,01,20,23,57,109,1.68562e+09,     2,-2.7996,4.39442,1.29397
2023,06,01,20,23,57,129,1.68562e+09,     2,-2.79818,4.39498,1.28906
2023,06,01,20,23,57,149,1.68562e+09,     2,-2.7968,4.39549,1.28259
2023,06,01,20,23,57,169,1.68562e+09,     2,-2.79693,4.39751,1.27613
2023,06,01,20,23,57,189,1.68562e+09,     2,-2.79574,4.39807,1.26806
2023,06,01,20,23,57,209,1.68562e+09,     2,-2.7946,4.39861,1.26142
2023,06,01,20,23,57,229,1.68562e+09,     2,-2.79351,4.39912,1.2564
2023,06,01,20,23,57,251,1.68562e+09,     2,-2.79244,4.39961,1.24967
2023,06,01,20,23,57,269,1.68562e+09,     2,-2.7929,4.40201,1.24295
2023,06,01,20,23,57,290,1.68562e+09,     2,-2.79203,4.40255, 1.236
2023,06,01,20,23,57,309,1.68562e+09,     2,-2.79557,4.41021,1.22932
2023,06,01,20,23,57,331,1.68562e+09,     2,-2.7949,4.41058,1.22411
2023,06,01,20,23,57,351,1.68562e+09,     2,-2.79401,4.41107,1.21739
2023,06,01,20,23,57,369,1.68562e+09,     2,-2.79378,4.41244,1.21069
2023,06,01,20,23,57,391,1.68562e+09,     2,-2.79301,4.41289,1.20205
2023,06,01,20,23,57,411,1.68562e+09,     2,-2.79209,4.41342,1.19541
2023,06,01,20,23,57,429,1.68562e+09,     2,-2.79156,4.41373,1.18933
2023,06,01,20,23,57,450,1.68562e+09,     2,-2.79088,4.41411,1.18276
2023,06,01,20,23,57,470,1.68562e+09,     2,-2.7909,4.41614,1.1762
2023,06,01,20,23,57,489,1.68562e+09,     2,-2.79033,4.41652,1.16794
2023,06,01,20,23,57,510,1.68562e+09,     2,-2.78968,4.41695,1.1615
2023,06,01,20,23,57,532,1.68562e+09,     2,-2.78931,4.41717,1.15698
2023,06,01,20,23,57,549,1.68562e+09,     2,-2.78885,4.41744,1.15061
2023,06,01,20,23,57,571,1.68562e+09,     2,-2.78802,4.41941,1.14413
2023,06,01,20,23,57,590,1.68562e+09,     2,-2.78758,4.41968,1.13958
2023,06,01,20,23,57,611,1.68562e+09,     2,-2.78718,4.41991,1.13319
2023,06,01,20,23,57,631,1.68562e+09,     2,-2.78679,4.4201,1.12781
2023,06,01,20,23,57,648,1.68562e+09,     2,-2.78644,4.42026,1.12149
2023,06,01,20,23,57,668,1.68562e+09,     2,-2.78686,4.42208,1.11513
2023,06,01,20,23,57,690,1.68562e+09,     2,-2.7866,4.42224,1.10606
2023,06,01,20,23,57,710,1.68562e+09,     2,-2.78637,4.42237,1.09978
2023,06,01,20,23,57,730,1.68562e+09,     2,-2.7881,4.4285,1.09413
2023,06,01,20,23,57,750,1.68562e+09,     2,-2.78792,4.42854,1.08792
2023,06,01,20,23,57,769,1.68562e+09,     2,-2.78916,4.4305,1.08174
2023,06,01,20,23,57,789,1.68562e+09,     2,-2.78911,4.43057,1.07354
2023,06,01,20,23,57,809,1.68562e+09,     2,-2.78908,4.4306,1.06745
2023,06,01,20,23,57,830,1.68562e+09,     2,-2.78908,4.43061,1.06241
2023,06,01,20,23,57,850,1.68562e+09,     2,-2.78908,4.43059,1.05642
2023,06,01,20,23,57,870,1.68562e+09,     2,-2.79006,4.43238,1.05042
2023,06,01,20,23,57,889,1.68562e+09,     2,-2.79016,4.4324,1.04221
2023,06,01,20,23,57,910,1.68562e+09,     2,-2.79033,4.4324,1.03631
2023,06,01,20,23,57,932,1.68562e+09,     2,-2.79045,4.43238,1.03265
2023,06,01,20,23,57,949,1.68562e+09,     2,-2.79066,4.43237,1.02685
2023,06,01,20,23,57,969,1.68562e+09,     2,-2.79182,4.43419,1.02109
2023,06,01,20,23,57,991,1.68562e+09,     2,-2.79233,4.43425,1.01449
2023,06,01,20,23,58,009,1.68562e+09,     2,-2.79271,4.43427,1.00886
2023,06,01,20,23,58,030,1.68562e+09,     2,-2.79331,4.43427,1.00508
2023,06,01,20,23,58,049,1.68562e+09,     2,-2.79404,4.43425,0.999606
2023,06,01,20,23,58,070,1.68562e+09,     2,-2.79662,4.43647,0.994276
2023,06,01,20,23,58,091,1.68562e+09,     2,-2.79776,4.43653,0.988149
2023,06,01,20,23,58,110,1.68562e+09,     2,-2.79909,4.43656,0.982945
2023,06,01,20,23,58,130,1.68562e+09,     2,-2.80061,4.43658,0.980709
2023,06,01,20,23,58,149,1.68562e+09,     2,-2.8087,4.44622,0.975601
2023,06,01,20,23,58,169,1.68562e+09,     2,-2.81199,4.44767,0.97057
2023,06,01,20,23,58,191,1.68562e+09,     2,-2.81428,4.44773,0.9632
2023,06,01,20,23,58,210,1.68562e+09,     2,-2.8168,4.44779,0.958261
2023,06,01,20,23,58,230,1.68562e+09,     2,-2.81959,4.44782,0.953393
2023,06,01,20,23,58,250,1.68562e+09,     2,-2.82267,4.44785,0.94858
2023,06,01,20,23,58,269,1.68562e+09,     2,-2.82754,4.44963,0.943832
2023,06,01,20,23,58,290,1.68562e+09,     2,-2.83132,4.44972,0.938584
2023,06,01,20,23,58,309,1.68562e+09,     2,-2.83541,4.44978,0.933951
2023,06,01,20,23,58,330,1.68562e+09,     2,-2.83982,4.44983,0.929527
2023,06,01,20,23,58,349,1.68562e+09,     2,-2.84456,4.44986,0.925003
2023,06,01,20,23,58,369,1.68562e+09,     2,-2.85084,4.45083,0.920508
2023,06,01,20,23,58,390,1.68562e+09,     2,-2.8563,4.45086,0.914801
2023,06,01,20,23,58,409,1.68562e+09,     2,-2.86356,4.45089,0.910385
2023,06,01,20,23,58,429,1.68562e+09,     2,-2.86817,4.45088,0.907786
2023,06,01,20,23,58,450,1.68562e+09,     2,-2.87459,4.45087,0.903461
2023,06,01,20,23,58,469,1.68562e+09,     2,-2.88371,4.45246,0.899212
2023,06,01,20,23,58,490,1.68562e+09,     2,-2.89087,4.45249,0.893399
2023,06,01,20,23,58,509,1.68562e+09,     2,-2.89833,4.45251,0.889232
2023,06,01,20,23,58,529,1.68562e+09,     2,-2.90606,4.45252,0.888856
2023,06,01,20,23,58,549,1.68562e+09,     2,-2.91405,4.45253,0.884748
2023,06,01,20,23,58,568,1.68562e+09,     2,-2.92345,4.45409,0.880624
2023,06,01,20,23,58,589,1.68562e+09,     2,-2.94055,4.46167,0.874784
2023,06,01,20,23,58,610,1.68562e+09,     2,-2.94919,4.46173,0.870763
2023,06,01,20,23,58,630,1.68562e+09,     2,-2.95804,4.46179,0.868465
2023,06,01,20,23,58,649,1.68562e+09,     2,-2.96708,4.46183,0.864525
2023,06,01,20,23,58,669,1.68562e+09,     2,-2.97667,4.46286,0.860595
2023,06,01,20,23,58,687,1.68562e+09,     2,-2.98604,4.4629,0.855436
2023,06,01,20,23,58,707,1.68562e+09,     2,-2.99557,4.46294,0.851622
2023,06,01,20,23,58,728,1.68562e+09,     2,-3.00521,4.46296,0.848962
2023,06,01,20,23,58,747,1.68562e+09,     2,-3.01496,4.46295,0.845306
2023,06,01,20,23,58,771,1.68562e+09,     2,-3.02539,4.46395,0.84175
2023,06,01,20,23,58,789,1.68562e+09,     2,-3.04524,4.46394,0.83232
2023,06,01,20,23,58,809,1.68562e+09,     2,-3.04524,4.46394,0.83232
2023,06,01,20,23,58,828,1.68562e+09,     2,-3.0552,4.46392,0.831557
2023,06,01,20,23,58,852,1.68562e+09,     2,-3.06514,4.46389,0.82827
2023,06,01,20,23,58,870,1.68562e+09,     2,-3.07509,4.46463,0.820058
2023,06,01,20,23,58,890,1.68562e+09,     2,-3.08489,4.46459,0.820058
2023,06,01,20,23,58,911,1.68562e+09,     2,-3.0946,4.46454,0.817028
2023,06,01,20,23,58,930,1.68562e+09,     2,-3.10419,4.46447,0.815454
2023,06,01,20,23,58,950,1.68562e+09,     2,-3.11363,4.4644,0.812539
2023,06,01,20,23,58,969,1.68562e+09,     2,-3.12343,4.46543,0.809674
2023,06,01,20,23,58,990,1.68562e+09,     2,-3.13479,4.46537,0.805881
2023,06,01,20,23,59,009,1.68562e+09,     2,-3.14066,4.46813,0.803186
2023,06,01,20,23,59,029,1.68562e+09,     2,-3.14922,4.46804,0.802351
2023,06,01,20,23,59,050,1.68562e+09,     2,-3.15757,4.46794,0.799749
2023,06,01,20,23,59,069,1.68562e+09,     2,-3.16629,4.46875,0.79713
2023,06,01,20,23,59,089,1.68562e+09,     2,-3.17417,4.46872,0.792026
2023,06,01,20,23,59,109,1.68562e+09,     2,-3.18177,4.46867,0.789527
2023,06,01,20,23,59,130,1.68562e+09,     2,-3.1891,4.46865,0.788744
2023,06,01,20,23,59,149,1.68562e+09,     2,-3.19613,4.4686,0.786388
2023,06,01,20,23,59,172,1.68562e+09,     2,-3.20532,4.46952,0.78413
2023,06,01,20,23,59,190,1.68562e+09,     2,-3.21193,4.46956,0.780425
2023,06,01,20,23,59,209,1.68562e+09,     2,-3.21826,4.46961,0.778299
2023,06,01,20,23,59,229,1.68562e+09,     2,-3.22429,4.46966,0.776999
2023,06,01,20,23,59,249,1.68562e+09,     2,-3.23003,4.4697,0.775013
2023,06,01,20,23,59,269,1.68562e+09,     2,-3.23709,4.47009,0.773121
2023,06,01,20,23,59,289,1.68562e+09,     2,-3.24235,4.47016,0.76965
2023,06,01,20,23,59,310,1.68562e+09,     2,-3.24852,4.47025,0.767835
2023,06,01,20,23,59,329,1.68562e+09,     2,-3.25201,4.47031,0.769316
2023,06,01,20,23,59,348,1.68562e+09,     2,-3.25642,4.47039,0.767557
2023,06,01,20,23,59,369,1.68562e+09,     2,-3.26289,4.47135,0.765752
2023,06,01,20,23,59,389,1.68562e+09,     2,-3.26691,4.47147,0.76228
2023,06,01,20,23,59,412,1.68562e+09,     2,-3.27158,4.47163,0.760551
2023,06,01,20,23,59,429,1.68562e+09,     2,-3.28576,4.47699,0.766813
2023,06,01,20,23,59,451,1.68562e+09,     2,-3.28914,4.47711,0.765153
2023,06,01,20,23,59,470,1.68562e+09,     2,-3.29459,4.4785,0.763489
2023,06,01,20,23,59,489,1.68562e+09,     2,-3.29764,4.47872,0.759048
2023,06,01,20,23,59,510,1.68562e+09,     2,-3.30046,4.47893,0.757477
2023,06,01,20,23,59,529,1.68562e+09,     2,-3.30307,4.47916,0.756942
2023,06,01,20,23,59,549,1.68562e+09,     2,-3.30548,4.47939,0.755472
2023,06,01,20,23,59,570,1.68562e+09,     2,-3.31144,4.48012,0.754055
2023,06,01,20,23,59,590,1.68562e+09,     2,-3.31374,4.48035,0.75003
2023,06,01,20,23,59,609,1.68562e+09,     2,-3.31588,4.48057,0.748739
2023,06,01,20,23,59,628,1.68562e+09,     2,-3.31787,4.48079,0.747479
2023,06,01,20,23,59,651,1.68562e+09,     2,-3.31974,4.48098,0.746298
2023,06,01,20,23,59,670,1.68562e+09,     2,-3.32488,4.48196,0.745188
2023,06,01,20,23,59,689,1.68562e+09,     2,-3.32668,4.48216,0.741989
2023,06,01,20,23,59,709,1.68562e+09,     2,-3.32836,4.48235,0.740942
2023,06,01,20,23,59,729,1.68562e+09,     2,-3.32992,4.48254,0.740932
2023,06,01,20,23,59,752,1.68562e+09,     2,-3.33137,4.48271,0.739956
2023,06,01,20,23,59,769,1.68562e+09,     2,-3.33585,4.48337,0.738962
2023,06,01,20,23,59,790,1.68562e+09,     2,-3.33729,4.48355,0.7366
2023,06,01,20,23,59,810,1.68562e+09,     2,-3.33864,4.48372,0.735688
2023,06,01,20,23,59,830,1.68562e+09,     2,-3.3399,4.48388,0.735507
2023,06,01,20,23,59,850,1.68562e+09,     2,-3.36075,4.48873,0.734608
2023,06,01,20,23,59,871,1.68562e+09,     2,-3.36466,4.48904,0.733649
2023,06,01,20,23,59,891,1.68562e+09,     2,-3.36598,4.48916,0.732773
2023,06,01,20,23,59,909,1.68562e+09,     2,-3.36721,4.48927,0.7318
2023,06,01,20,23,59,929,1.68562e+09,     2,-3.36836,4.48938,0.730778
2023,06,01,20,23,59,949,1.68562e+09,     2,-3.36943,4.48949,0.729816
2023,06,01,20,23,59,969,1.68562e+09,     2,-3.3726,4.49065,0.728893
2023,06,01,20,23,59,992,1.68562e+09,     2,-3.37385,4.49086,0.726228
2023,06,01,20,24,00,012,1.68562e+09,     2,-3.37454,4.49099,0.725292
2023,06,01,20,24,00,029,1.68562e+09,     2,-3.37538,4.49115,0.727302
2023,06,01,20,24,00,049,1.68562e+09,     2,-3.37611,4.49127,0.726353
2023,06,01,20,24,00,070,1.68562e+09,     2,-3.37896,4.49235,0.725479
2023,06,01,20,24,00,090,1.68562e+09,     2,-3.37962,4.49249,0.723265
2023,06,01,20,24,00,108,1.68562e+09,     2,-3.38019,4.49263,0.722414
2023,06,01,20,24,00,130,1.68562e+09,     2,-3.38067,4.49278,0.723634
2023,06,01,20,24,00,150,1.68562e+09,     2,-3.38107,4.49292,0.722814
2023,06,01,20,24,00,169,1.68562e+09,     2,-3.38267,4.49459,0.72206
2023,06,01,20,24,00,190,1.68562e+09,     2,-3.38296,4.49484,0.719899
2023,06,01,20,24,00,209,1.68562e+09,     2,-3.38317,4.49509,0.719172
2023,06,01,20,24,00,230,1.68562e+09,     2,-3.3833,4.49533,0.720994
2023,06,01,20,24,00,251,1.68562e+09,     2,-3.38334,4.49558,0.720321
2023,06,01,20,24,00,267,1.68562e+09,     2,-3.39523,4.50559,0.718887
2023,06,01,20,24,00,289,1.68562e+09,     2,-3.39523,4.50559,0.718887
2023,06,01,20,24,00,309,1.68562e+09,     2,-3.39511,4.50595,0.718327
2023,06,01,20,24,00,329,1.68562e+09,     2,-3.39493,4.5063,0.719695
2023,06,01,20,24,00,350,1.68562e+09,     2,-3.39467,4.50662,0.719201
2023,06,01,20,24,00,369,1.68562e+09,     2,-3.39547,4.50777,0.718752
2023,06,01,20,24,00,390,1.68562e+09,     2,-3.39514,4.50812,0.716835
2023,06,01,20,24,00,409,1.68562e+09,     2,-3.39465,4.50853,0.716458
2023,06,01,20,24,00,429,1.68562e+09,     2,-3.39431,4.50876,0.717154
2023,06,01,20,24,00,449,1.68562e+09,     2,-3.39381,4.50906,0.71683
2023,06,01,20,24,00,469,1.68562e+09,     2,-3.39391,4.51049,0.716538
2023,06,01,20,24,00,489,1.68562e+09,     2,-3.39334,4.5108,0.715442
2023,06,01,20,24,00,512,1.68562e+09,     2,-3.39272,4.51108,0.715203
2023,06,01,20,24,00,529,1.68562e+09,     2,-3.39205,4.51133,0.716653
2023,06,01,20,24,00,550,1.68562e+09,     2,-3.39136,4.51156,0.716452
2023,06,01,20,24,00,570,1.68562e+09,     2,-3.39192,4.51248,0.716301
2023,06,01,20,24,00,589,1.68562e+09,     2,-3.39122,4.5127,0.71489
2023,06,01,20,24,00,609,1.68562e+09,     2,-3.39049,4.51288,0.714737
